id,created_at,updated_at,name,description,useable_name,useable_id,useable_type,sort_order,uses_application,Spanish,Portuguese
1156,9/2/18 16:19,1/16/19 4:57,Dry or Oily Hair & Skin,Apply 1-2 drops to scalp or troubled skin to retain oil balance.,Geranium,33,App\Oil,1156,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al cuero cabelludo o la piel con problemas para mantener el equilibrio oleoso.,Aplique 1-2 gotas no couro cabeludo ou na pele com problemas para manter o equilíbrio da oleosidade.
1157,9/2/18 16:19,10/12/18 15:14,Moisturizer,Apply diluted 1-2 drops and use as a moisturizer for skin hydration and balance.,Geranium,33,App\Oil,1157,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas diluidas y usar como humectante para la hidratación y el equilibrio de la piel.,Aplique 1-2 gotas diluídas e use como hidratante para hidratação e equilíbrio da pele.
1158,9/2/18 16:19,10/12/18 15:14,Body Odor,Apply 1-2 drops under the arms as a deodorant.,Geranium,33,App\Oil,1158,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas debajo de los brazos como desodorante.,Aplique 1-2 gotas sob os braços como um desodorante.
1159,9/2/18 16:19,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Neglected to Mended.,Geranium,33,App\Oil,1159,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Rechazado a Reparado.,Use aromaticamente e 1-2 gotas topicamente para ir de negligenciado para reparado.
1165,9/2/18 16:27,10/12/18 15:14,Viruses & Bacterial Infections,Take 1-2 drops in a capsule.,Oregano,50,App\Oil,1165,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Aplique 1 a 2 gotas en una cápsula.,Tome 1-2 gotas em uma cápsula.
1166,9/2/18 16:27,10/12/18 15:14,Strep Throat & Tonsillitis,Gargle 1-2 drops a drop as needed.,Oregano,50,App\Oil,1166,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]","Hacer gárgaras con 1-2 gotas, una gota, según sea necesario.","Faça gargarejo com 1-2 gotas, conforme necessário."
1167,9/2/18 16:28,1/16/19 6:17,Staph Infection & MRSA,Apply 1-2 drops diluted to an affected area or take 1-2 drops in a capsule.,Oregano,50,App\Oil,1167,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Aplique 1 a 2 gotas diluidas a un área afectada o tome 1 a 2 gotas en una cápsula.,Aplique 1-2 gotas diluídas em uma área afetada ou tome 1-2 gotas em uma cápsula.
1168,9/2/18 16:28,10/12/18 15:14,Intestinal Worms & Parasites,Take 1-2 drops in a capsule.,Oregano,50,App\Oil,1168,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Aplique 1 a 2 gotas en una cápsula.,Tome 1-2 gotas em uma cápsula.
1169,9/2/18 16:28,10/12/18 15:14,"Warts, Calluses & Canker Sores",Apply 1-2 drops diluted with fractionated coconut oil and frankincense directly to affected areas.,Oregano,50,App\Oil,1169,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas diluidas con aceite de coco fraccionado e incienso directamente a las áreas afectadas.,Aplique 1-2 gotas diluídas com óleo de coco fracionado e olíbano diretamente nas áreas afetadas.
1170,9/2/18 16:28,10/12/18 15:14,Pneumonia & Tuberculosis,Apply 1-2 drops diluted or neat to bottoms of feet.,Oregano,50,App\Oil,1170,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas diluidas o puras en las plantas de los pies.,Aplique 1-2 gotas diluídas ou na sola dos pés.
1171,9/2/18 16:28,10/12/18 15:14,Boost Progesterone,Take 1-2 drops in a capsule.,Oregano,50,App\Oil,1171,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Aplique 1 a 2 gotas en una cápsula.,Tome 1-2 gotas em uma cápsula.
1172,9/2/18 16:28,10/12/18 15:14,Urinary Infection,Take 1-2 drops with lemongrass in a capsule.,Oregano,50,App\Oil,1172,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas con lemongrass en una cápsula.,Tome 1-2 gotas com capim-limão em uma cápsula.
1173,9/2/18 16:28,1/16/19 6:18,"Athlete’s Foot, Ringworm & Candida",Apply 1-2 drops diluted to an area of concern and/or take 1-2 drops in a capsule.,Oregano,50,App\Oil,1173,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Aplique 1 a 2 gotas diluidas a un área de interés o tome 1 a 2 gotas en una cápsula.,Aplique 1-2 gotas diluídas em uma área de interesse e/ou tome 1-2 gotas em uma cápsula.
1174,9/2/18 16:28,10/12/18 15:14,Carpal Tunnel & Rheumatism,Take 1-2 drops in a capsule.,Oregano,50,App\Oil,1174,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Aplique 1 a 2 gotas en una cápsula.,Tome 1-2 gotas em uma cápsula.
1175,9/2/18 16:28,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Obstinate to Unattached.,Oregano,50,App\Oil,1175,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Obstinado a Libre.,Use aromaticamente e 1-2 gotas topicamente para ir de obstinado para desapegado.
1177,9/2/18 16:28,10/12/18 15:14,Dry Skin & Scalp,Use 1-2 drops topically or in shampoo.,Sandalwood,57,App\Oil,1177,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Usar 1-2 gotas de forma tópica o en el champú.,Use 1-2 gotas topicamente ou no shampoo.
1178,9/2/18 16:28,10/12/18 15:14,Calming & Relaxing,Inhale or diffuse and apply 1-2 drops under the nose.,Sandalwood,57,App\Oil,1178,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Inhalar o esparcir y aplicar 1-2 gotas debajo de la nariz.,Inspire ou use o difusor e aplique 1-2 gotas sob o nariz.
1179,9/2/18 16:28,10/12/18 15:14,Scars & Blemishes,Apply 1-2 drops directly to affected area.,Sandalwood,57,App\Oil,1179,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas directamente en el área afectada.,Aplique 1-2 gotas diretamente na área afetada.
1180,9/2/18 16:28,10/12/18 15:14,Wound Care & Skin Infections,Apply 1-2 drops to heal skin.,Sandalwood,57,App\Oil,1180,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas para curar la piel.,Aplique 1-2 gotas para curar a pele.
1181,9/2/18 16:28,10/12/18 15:14,Spasms & Cramps,Apply 1-2 drops over an area of concern.,Sandalwood,57,App\Oil,1181,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas sobre un área de interés.,Aplique 1-2 gotas sobre uma área de interesse.
1182,9/2/18 16:28,10/12/18 15:14,Low Testosterone & Impotence,Apply 1-2 drops to an area of desired results.,Sandalwood,57,App\Oil,1182,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a gotas a un área donde desea ver resultados.,Aplique 1-2 gotas a uma área para os resultados desejados.
1183,9/2/18 16:28,10/12/18 15:14,Sinus Infection,"Apply 1-2 drops over the bridge of the nose, inhale A from cupped hands, or take 1-2 drops in a capsule.",Sandalwood,57,App\Oil,1183,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]","Aplique 1 a 2 gotas sobre el puente nasal, inhale A desde el cuenco de las manos o tome 1 a 2 gotas en una cápsula.","Aplique 1-2 gotas sobre a ponte do nariz, inspire A das mãos em concha ou tome 1-2 gotas em uma cápsula."
1184,9/2/18 16:28,10/12/18 15:14,Cancer & Tumors,Take 1-2 drops in a capsule to protect against tumors.,Sandalwood,57,App\Oil,1184,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula para generar protección contra tumores.,Tome 1-2 gotas em uma cápsula para proteger contra tumores.
1185,9/2/18 16:28,1/16/19 7:06,Alzheimer’s disease,Take 1-2 drops in a capsule or 1-2 drops on bottoms of feet and back of the neck.,Sandalwood,57,App\Oil,1185,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula o 1-2 gotas en las plantas de los pies y la parte posterior del cuello.,Tome 1-2 gotas em uma cápsula ou 1-2 gotas na sola dos pés e na nuca.
1186,9/2/18 16:29,10/12/18 15:14,Insomnia & Restlessness,"Apply 1-2 drops under the nose, to bottoms of feet, and diffuse for a restful night.",Sandalwood,57,App\Oil,1186,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas debajo de la nariz, a las plantas de los pies y esparcir para tener una noche tranquila.","Aplique 1-2 gotas sob o nariz, sola dos pés e use um difusor para uma noite tranquila."
1187,9/2/18 16:29,10/12/18 15:14,Meditation & Yoga,Inhale from cupped hands or diffuse to enhance meditation or yoga practice.,Sandalwood,57,App\Oil,1187,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":false,""position"":999}]",Inhalar del cuenco de las manos o esparcir para potenciar la meditación o la práctica de yoga.,Inspire das mãos em concha ou use o difusor para melhorar a meditação ou a prática de yoga.
1188,9/2/18 16:29,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Uninspired to Devoted.,Sandalwood,57,App\Oil,1188,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Sin inspiración a Dedicado.,Use aromaticamente e 1-2 gotas topicamente para ir de sem inspiração para devoto.
1192,9/2/18 16:29,10/12/18 15:14,"Pain & Inflammation, Rheumatism, Arthritis & Gout, Tired & Achy Muscles",Take 1-2 drops in a capsule or massage 1-2 drops into an area of concern.,Siberian Fir,58,App\Oil,1192,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula o masajear 1-2 gotas en un área de interés.,Tome 1-2 gotas em uma cápsula ou massageie 1-2 gotas em uma área de interesse.
1193,9/2/18 16:29,10/12/18 15:14,"Constricted Breathing, Congestion, Cold, Flu, Fever & Sore Throat","Apply 1-2 drops to the chest, bottoms of feet, along the spine, diffuse, and/or inhale from cupped hands.",Siberian Fir,58,App\Oil,1193,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas al pecho, las plantas de los pies, a lo largo de la columna, esparcir o inhalar del cuenco de las manos.","Aplique 1-2 gotas no peito, na sola dos pés, ao longo da coluna, use o difusor e/ou inspire das mãos em concha."
1194,9/2/18 16:29,10/12/18 15:14,Broken Bones & Osteoporosis,Apply 1-2 drops diluted with helichrysum and cypress or take 1-2 drops in a capsule.,Siberian Fir,58,App\Oil,1194,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Aplique 1 a 2 gotas diluidas con helichrysum y ciprés o tome 1 a 2 gotas en una cápsula.,Aplique 1-2 gotas diluídas com helichrysum e cipreste ou tome 1-2 gotas em uma cápsula.
1195,9/2/18 16:29,10/12/18 15:14,Candida & Urinary Infections,"Take 1-2 drops in a capsule, and/or apply 1-2 drops to the abdomen.",Siberian Fir,58,App\Oil,1195,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula o aplicar 1-2 gotas en el abdomen.,Tome 1-2 gotas em uma cápsula e/ou aplique 1-2 gotas no abdômen.
1196,9/2/18 16:29,10/12/18 15:14,"Poor Circulation, Hemorrhoids & Low Blood Pressure",Apply 1-2 drops to an area of concern and/or bottoms of feet.,Siberian Fir,58,App\Oil,1196,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas a un área de interés y/o a las plantas de los pies.,Aplique 1-2 gotas a uma área de interesse e/ou na sola dos pés.
1197,9/2/18 16:29,10/12/18 15:14,"Sluggish Digestion, Metabolism & Liver Function","Massage 1-2 drops into the abdomen, or take 1-2 drops in a capsule.",Siberian Fir,58,App\Oil,1197,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Masajear 1-2 gotas en el abdomen o tomar 1-2 gotas en una cápsula.,Massageie 1-2 gotas no abdômen ou tome 1-2 gotas em uma cápsula.
1198,9/2/18 16:29,10/12/18 15:14,Body Odor,"Apply 1-2 drops diluted or spray under the arms, take 1-2 drops in a capsule to detox and increase sweating.",Siberian Fir,58,App\Oil,1198,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]","Aplique 1 a 2 gotas diluidas o rociar debajo de los brazos, tome 1 a 2 gotas en una cápsula para desintoxicar e incrementar la sudoración.","Aplique 1-2 gotas diluídas ou borrife debaixo dos braços, tome 1-2 gotas em uma cápsula para desintoxicar e aumentar a transpiração."
1199,9/2/18 16:29,10/12/18 15:14,Cancer & Auto-Immune Disorders,"Take 1-2 drops in a capsule, apply 1-2 drops to an area of concern, and/or bottoms of feet.",Siberian Fir,58,App\Oil,1199,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]","Tomar 1-2 gotas en una cápsula, aplicar 1-2 gotas en un área de interés o en las plantas de los pies.","Tome 1-2 gotas em uma cápsula, aplique 1-2 gotas a uma área de interesse e/ou sola dos pés."
1200,9/2/18 16:29,10/12/18 15:14,"Burns, Wounds, Eczema, Dermatitis",Apply 1-2 drops to an area of concern. Dilute as needed.,Siberian Fir,58,App\Oil,1200,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas a un área de interés. Diluya según sea necesario.,Aplique 1-2 gotas em uma área de interesse. Dilua conforme necessário.
1201,9/2/18 16:29,10/12/18 15:14,Hormone Balancing & Prostatitis,"Take 1-2 drops in a capsule, on the abdomen, and/or reflex points.",Siberian Fir,58,App\Oil,1201,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]","Tomar 1-2 gotas en una cápsula, en el abdomen o en los puntos reflejo.","Tome 1-2 gotas em uma cápsula, no abdômen e/ou pontos de reflexologia."
1202,9/2/18 16:29,10/12/18 15:14,"Anxiety, Brain Fog & Exhaustion","Apply 1-2 drops under the nose, across the forehead, bottoms of feet, diffuse and/or inhale from cupped hands.",Siberian Fir,58,App\Oil,1202,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas debajo de la nariz, en la frente, en las plantas de los pies, esparcir o inhalar del cuenco de las manos.","Aplique 1-2 gotas sob o nariz, na testa, sola dos pés, use um difusor e/ou inspire das mãos em concha."
1203,9/2/18 16:29,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Excluded to Empowered.,Siberian Fir,58,App\Oil,1203,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Excluido a Empoderado.,Use aromaticamente e 1-2 gotas topicamente para ir de excluído para empoderado.
1212,9/2/18 16:30,10/12/18 15:14,"Cancer & Tumors, Autoimmune Disorders",Take 1-2 drops 1-2 drops multiple times daily as part of a protocol.,Turmeric,63,App\Oil,1212,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Tome 1 a 2 gotas varias veces diariamente como parte de un protocolo.,Tome 1-2 gotas várias vezes ao dia como parte de um protocolo.
1213,9/2/18 16:30,10/12/18 15:14,"Joint Pain & Swelling, Arthritis, Gout, Rheumatism",Apply 1-2 drops to areas of concern. Take 1-2 drops 1-2 drops multiple times daily.,Turmeric,63,App\Oil,1213,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Aplique 1 a 2 gotas a las áreas de interés. Tome 1 a 2 gotas varias veces al día.,Aplique 1-2 gotas nas áreas de interesse. Tome 1-2 gotas várias vezes ao dia.
1214,9/2/18 16:30,1/16/19 7:45,"Fungal, Bacterial or Viral Infections",Take 1-2 drops 1-2 drops multiple times daily and apply 1-2 drops where needed until relief.,Turmeric,63,App\Oil,1214,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tome 1 a 2 gotas varias veces al día y aplique 1 a 2 gotas donde se necesite en busca de alivio.,"Tome 1-2 gotas várias vezes ao dia e aplique 1-2 gotas, onde necessário, até o alívio."
1215,9/2/18 16:30,10/12/18 15:12,"Alzheimers, Stroke, Poor Blood Supply","Take 1-2 drops 1-2 drops multiple times daily. Inhale from palms. Apply 1-2 drops to the forehead, bottoms of feet, and along the spine.",Turmeric,63,App\Oil,1215,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":2},{""name"":""Internal"",""active"":true,""position"":0}]","Tome 1 a 2 gotas varias veces al día. Inhalar de las palmas. Aplicar 1-2 gotas a la frente, las plantas de los pies y a lo largo de la columna.","Tome 1-2 gotas várias vezes ao dia. Inspire das palmas. Aplique 1-2 gotas na testa, na sola dos pés e ao longo da coluna."
1216,9/2/18 16:30,10/12/18 15:14,"Blood & Lymph Purifier, Liver & Gallbladder Detox",Take 1-2 drops 1-2 drops multiple times daily as part of a detox program. Apply 1-2 drops to reflex points and bottoms of feet.,Turmeric,63,App\Oil,1216,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tome 1 a 2 gotas varias veces al día como parte de un programa de desintoxicación. Aplicar 1-2 gotas a los puntos reflejo y las plantas de los pies.,Tome 1-2 gotas várias vezes ao dia como parte de um programa de desintoxicação. Aplique 1-2 gotas nos pontos de reflexologia e sola dos pés.
1217,9/2/18 16:30,10/12/18 15:14,Intestinal Worms & Parasites,Take 1-2 drops 1-2 drops 2x’s daily or more as needed.,Turmeric,63,App\Oil,1217,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas 2 veces por día o más según sea necesario.,"Tome 1-2 gotas 2x diariamente ou mais, conforme necessário."
1218,9/2/18 16:30,10/12/18 15:14,"Acne, Eczema & Psoriasis",Add to skin care products and apply 1-2 drops to affected areas. Take 1-2 drops 1-2 drops 2x’s daily as part of a detox program.,Turmeric,63,App\Oil,1218,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Agregue a los productos para el cuidado de la piel y aplique 1 a 2 gotas a las áreas afectadas. Tome 1 a 2 gotas 2 veces al día como parte de un programa de desintoxicación.,Adicione aos produtos de cuidados para pele e aplique 1-2 gotas nas áreas afetadas. Tome 1-2 gotas 2 vezes ao dia como parte de um programa de desintoxicação.
1219,9/2/18 16:30,10/12/18 15:14,"Depression & Discouragement, Tension & Anxiety",Diffuse Apply 1-2 drops to the back of the head and along the spine.,Turmeric,63,App\Oil,1219,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir y aplicar 1-2 gotas en la parte posterior de la cabeza y a lo largo de la columna.,Use o difusor e Aplique 1-2 gotas na parte de trás da cabeça e 	ao longo da coluna.
1220,9/2/18 16:30,10/12/18 15:14,"Ulcers, Gas & Bloating, Indigestion, Compromised Intestinal Flora",Take 1-2 drops 1-2 drops repeatedly until relief. Apply 1-2 drops to an area of concern.,Turmeric,63,App\Oil,1220,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tome 1 a 2 gotas de forma repetida hasta sentir alivio. Aplique 1 a 2 gotas a un área de interés.,Tome 1-2 gotas repetidamente até o alívio. Aplique 1-2 gotas em uma área de interesse.
1221,9/2/18 16:30,10/12/18 15:14,"Poor Circulation, Diabetes & Metabolism, High Cholesterol",Take 1-2 drops 1-2 drops in a capsule at least 2x’s daily. Apply 1-2 drops to bottoms of feet.,Turmeric,63,App\Oil,1221,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",Tomar 1-2 gotas en una cápsula al menos 2 veces por día. Aplicar 1-2 gotas a las plantas de los pies.,Tome 1-2 gotas em uma cápsula pelo menos 2x‰Ûªs ao dia. Aplique 1-2 gotas na sola dos pés.
1226,9/2/18 16:30,10/12/18 15:14,"Cough, Respiratory Issues & Bronchitis",Apply 1-2 drops to chest and back. Take 1-2 drops 1-2 drops in a capsule.,Turmeric,63,App\Oil,1226,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",Aplique 1 a 2 gotas al pecho y a la espalda. Tome 1 a 2 gotas en una cápsula.,Aplique 1-2 gotas no peito e nas costas. Tome 1-2 gotas em uma cápsula.
1227,9/2/18 16:30,10/12/18 15:14,Sore Muscles & Menstrual Cramps,Combine with complimentary oils and massage 1-2 drops area(s) of concern.,Turmeric,63,App\Oil,1227,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Combinar con aceites complementarios y masajear 1-2 gotas en el área de interés.,Combine com óleos gratuitos e massageie 1-2 gotas na área de interesse.
1228,9/2/18 16:30,10/12/18 15:14,Cavities & Oral Health,"Add 1-2 drops to toothpaste or mouthwash. Gargle, swish, and spit.",Turmeric,63,App\Oil,1228,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]","Agregue 1 a 2 gotas a la pasta dental o al enjuague bucal. Haga gárgaras, haga buches y escupa.","Adicione 1-2 gotas à pasta de dentes ou enxaguante bucal. Gargareje, bocheche e cuspa."
1229,9/2/18 16:30,10/12/18 15:14,"Insect Repellent, Bites & Stings",Apply 1-2 drops or add to repellent blend for added protection.,Turmeric,63,App\Oil,1229,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas o agregar una mezcla repelente para alcanzar más protección.,Aplique 1-2 gotas ou adicione à mistura repelente para obter proteção adicional.
1230,9/2/18 16:30,10/12/18 15:14,Cooking & Natural Food Preservative,Add a drop to dishes for savory flavor.,Turmeric,63,App\Oil,1230,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":false,""position"":999}]",Agregue una gota a los platillos para obtener un sabor sabroso.,Adicione uma gota aos pratos para mais sabor.
1231,9/2/18 16:30,10/12/18 15:14,Emotional Balance,Use aromatically and 1-2 drops topically to get from Compromised to Assured.,Turmeric,63,App\Oil,1231,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Use aromáticamente y 1 a 2 gotas tópicamente para pasar de sentirse Comprometido a Seguro.,Use aromaticamente e 1-2 gotas topicamente para ir de enfraquecido para seguro.
1234,9/2/18 16:49,10/12/18 15:14,Cancer & Tumors,Take 1-2 drops in a capsule.,Lemongrass,41,App\Oil,1234,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Aplique 1 a 2 gotas en una cápsula.,Tome 1-2 gotas em uma cápsula.
1235,9/2/18 16:49,10/12/18 15:14,Blood Pressure & Cholesterol,Take 1-2 drops in a capsule.,Lemongrass,41,App\Oil,1235,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",Aplique 1 a 2 gotas en una cápsula.,Tome 1-2 gotas em uma cápsula.
1236,9/2/18 16:49,10/12/18 15:14,Connective Tissue Injury,Apply 1-2 drops to the affected area to soothe and repair.,Lemongrass,41,App\Oil,1236,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área afectada para aliviar y reparar.,Aplique 1-2 gotas na área afetada para acalmar e reparar.
