id,created_at,updated_at,name,Spanish,Portuguese,image_url,color,short_description,Spanish description,Portuguese description,is_featured,sort_order,ailment_type
488,2018-08-23 15:54:34,2018-12-19 12:37:31,Phantom Pains,Dolores fantasma,Dores fantasma,http://placehold.it/200,,"Pain, itching, tingling, or numbness in the place where amputated parts used to be.","Dolor, picazón, sensación de hormigueo o entumecimiento, en el lugar donde solían estar las partes amputadas.","Dor, coceira, formigamento ou dormência no lugar onde as partes amputadas costumavam estar.",0,0,0
489,2018-08-23 15:54:34,2018-12-19 12:37:31,Phlebitis,Flebitis,Flebite (Tromboflebite),http://placehold.it/200,,Inflammation of a vein.,Inflamación de una vena.,Inflamação de uma veia.,0,0,0
490,2018-08-23 15:54:34,2018-12-19 12:37:31,Pica,Pica,Alotriofagia,http://placehold.it/200,,"Craving and chewing substances that have no nutritional value, such as ice, clay, soil, or paper.","Sustancias que provocan antojo y deseo de masticar pero que carecen de valor nutritivo como el hielo, la arcilla, la tierra o el papel.","Desejo e mastigação de substâncias que não têm valor nutricional, como gelo, argila, terra ou papel.",0,0,0
491,2018-08-23 15:54:34,2018-12-19 12:37:31,Pinkeye,Conjuntivitis,Conjuntivite,http://placehold.it/200,,"Inflammation or infection of the outer membrane of the eyeball and the inner eyelid, causing the eye to become pink in color.","Inflamación o infección de la membrana exterior del globo ocular y de la parte interna del párpado, que provoca el enrojecimiento del ojo.","Inflamação ou infecção da membrana externa do globo ocular e da pálpebra interna, fazendo com que o olho fique na cor rosa.",0,0,0
492,2018-08-23 15:54:34,2019-06-12 09:14:04,Pinworms,Lombrices intestinales,Oxiúros,http://placehold.it/200,,"A parasitic nematode worm infecting the rectum, colon, and anus of humans.","Gusano nematodo parásito que infecta recto, colon y ano, en los seres humanos.","Um parasita nematóide infectando o reto, cólon e ânus dos seres humanos.",0,0,0
493,2018-08-23 15:54:34,2018-12-19 12:37:31,Plantar Fasciitis,Fascitis plantar,Fascite plantar,http://placehold.it/200,,An inflammation of a thick band of tissue that connects the heel bone to the toes.,Inflamación de una sección densa del tejido que conecta el hueso del talón con los dedos de los pies.,Uma inflamação de uma faixa espessa de tecido que conecta o osso do calcanhar aos dedos dos pés.,0,0,0
494,2018-08-23 15:54:34,2018-12-19 12:37:31,Plantar Warts,Verrugas plantares,Verruga Plantar (Olho-de-Peixe),http://placehold.it/200,,An unpleasant verrucous lesion on the sole of the foot.,"Picaduras o mordeduras dolorosas provocadas por abejas, avispas chaqueta amarilla, abejorros, moscardones y hormigas. Estas picaduras generalmente son inofensivas; Sin embargo, pueden ocurrir reacciones alérgicas más graves, que pueden ser mortales.",Uma desagradável lesão verrucosa na sola do pé.,0,0,0
495,2018-08-23 15:54:34,2019-06-12 09:14:04,Plaque,Placa,Placa,http://placehold.it/200,,An semi-hardened accumulation of substances from fluids that surround an area. Examples include dental plaque and cholesterol plaque.,Una acumulación semi-endurecida de sustancias provenientes de fluidos que rodean un área. Los ejemplos incluyen la placa dental y la placa de colesterol.,Acúmulo semiendurecido de substâncias de fluidos que circundam uma área. Exemplos incluem a placa bacteriana e a placa de colesterol.,0,0,0
496,2018-08-23 15:54:34,2018-12-19 12:37:31,Pleurisy,Pleuresía,Pleurisia,http://placehold.it/200,,An infection of the membrane that surrounds and protects the lungs.,Infección de la membrana que recubre y protege los pulmones.,Uma infecção da membrana que envolve e protege os pulmões.,0,0,0
497,2018-08-23 15:54:34,2018-12-19 12:37:31,Pneumonia,Neumonía,Pneumonia,http://placehold.it/200,,Infection that inflames air sacs in one or both lungs which many fill with fluid.,"Infección que provoca la inflamación de los alvéolos en uno o en ambos pulmones, y puede llenarlos de líquido.","Infecção que inflama os sacos aéreos em um ou nos dois pulmões, que muitos enchem de líquido.",0,0,0
498,2018-08-23 15:54:34,2018-12-19 12:37:31,Poison Ivy,Hiedra venenosa,Hera venenosa,http://placehold.it/200,,"A poisonous North American vine or shrub that is well known for causing itching, irritation, and rash on skin that has come in contact with its leaves.","Vid o planta que se encuentra en Norte América, muy conocida por su acción irritante que causa picazón y salpullido en la piel que entra en contacto con ella.","Uma videira ou arbusto norte-americano venenoso que é bem conhecido por causar coceira, irritação e erupção na pele que entrou em contato com suas folhas.",0,0,0
499,2018-08-23 15:54:34,2018-12-19 12:37:31,Polio,Polio,Poliomielite,http://placehold.it/200,,A highly infectious viral disease that may attack the central nervous system and can cause paralysis.,Enfermedad viral altamente infecciosa que puede afectar el sistema nervioso central y producir parálisis.,Doença viral altamente infecciosa que pode atacar o sistema nervoso central e pode causar paralisia.,0,0,0
500,2018-08-23 15:54:34,2018-12-19 12:37:31,Polycystic Ovary Syndrome (PCOS),Síndrome de ovario poliquístico (PCOS en inglés),Síndrome do Ovário Policístico (SOP),http://placehold.it/200,,A hormonal disorder causing enlarged ovaries with small cysts on the outer edges. Hormonal symptoms include acne and facial hair.,Trastorno hormonal que provoca agrandamiento de los ovarios y la formación de pequeños quistes en los bordes exteriores. Las manifestaciones hormonales incluyen acné y vello facial.,Um distúrbio hormonal que causa ovários aumentados com pequenos cistos nas bordas externas. Os sintomas hormonais incluem acne e pelos faciais.,0,0,0
501,2018-08-23 15:54:34,2018-12-19 12:37:31,Polymyositis,Polimiositis,Polimiosite,http://placehold.it/200,,A disease featuring inflammation of the muscle fibers. ,Una enfermedad con inflamación de las fibras musculares.,Uma doença caracterizada por inflamação das fibras musculares.,0,0,0
502,2018-08-23 15:54:34,2018-12-19 12:37:31,Polyps,Pólipos,Pólipos,http://placehold.it/200,,"A tumor with a small flap that attaches itself to the wall of different vascular organs such as the rectum, uterus and nose.","Un tumor con una pequeña aleta que se adhiere a la pared de los diferentes órganos vasculares, tales como el recto, útero y la nariz.","Um tumor com uma pequena aba que se liga à parede de diferentes órgãos vasculares, como o reto, o útero e o nariz.",0,0,0
503,2018-08-23 15:54:34,2018-12-19 12:37:31,Porphyria,Porfiria,Porfiria,http://placehold.it/200,,Disorders resulting from buildup of certain chemicals related to red blood cell proteins.,Trastornos provocados por acumulación de determinadas sustancias químicas relacionadas con las proteínas de los glóbulos rojos.,Transtornos decorrentes do acúmulo de certos produtos químicos relacionados às proteínas dos glóbulos vermelhos.,0,0,0
504,2018-08-23 15:54:34,2018-12-19 12:37:31,Post-Traumatic Stress Disorder (PTSD),Trastorno de estrés postraumático (PTSD en inglés),Transtorno de estresse pós-traumático (TEPT),http://placehold.it/200,,A disorder characterized by failure to recover after experiencing or witnessing a terrifying event. Individuals who are triggered can relive the event as if it was happening again in the present.,"Trastorno caracterizado por la imposibilidad de recuperación después de sufrir o presenciar una situación aterradora. Las personas que se dejan sensibilizar por algún estímulo, pueden volver a vivir tal circunstancia como si la estuvieran sufriendo en el momento.",Um transtorno caracterizado pela incapacidade de se recuperar após experimentar ou testemunhar um evento aterrorizante. Indivíduos podem reviver o evento como se estivesse acontecendo novamente no presente.,0,0,0
505,2018-08-23 15:54:34,2018-12-19 12:37:31,Postpartum Depression,Depresión posparto,Depressão pós-parto,http://placehold.it/200,,An emotional disorder that starts after childbirth and typically lasts beyond six weeks.,Un trastorno emocional que se inicia después del parto y por lo general tiene una duración de más de seis semanas.,Transtorno emocional que começa após o parto e geralmente dura mais de seis semanas.,0,0,0
506,2018-08-23 15:54:34,2018-12-19 12:37:31,Pre-Workout Muscle Prep,Ejercicios preliminares para preparación muscular,Preparação muscular pré-treino,http://placehold.it/200,,"To help insure a good workout and decrease chance of injury, preparation or stretching should be implemented before a workout.","Para ayudar a asegurar un buen entrenamiento y disminuir la posibilidad de lesiones, debería implementarse una preparación o estiramiento antes entrenar.","Para ajudar a garantir um bom treino e diminuir a chance de lesão, a preparação ou o alongamento devem ser implementados antes do treino.",0,0,0
507,2018-08-23 15:54:34,2018-12-19 12:37:31,Precocious Puberty,Pubertad precoz,Puberdade precoce,http://placehold.it/200,,A condition in which a child’s body begins changing into that of an adult too soon.,Condición en la que el organismo de un niño comienza a sentir los cambios propios de la entrada a la adultez.,Uma condição na qual o corpo de uma criança começa a mudar para o de um adulto cedo demais.,0,0,0
508,2018-08-23 15:54:34,2018-12-19 12:37:31,Preeclampsia,Preeclampsia,Pré-eclâmpsia,http://placehold.it/200,,"A condition during pregnancy that results in high blood pressure, large amounts of protein in the urine and swelling that doesn’t go away. Also called toxemia.","Condición que se presenta durante el embarazo y provoca presión arterial alta, presencia de grandes cantidades de proteína en la orina, e hinchazón persistente. También llamada toxemia.","Condição durante a gravidez que resulta em pressão alta, grandes quantidades de proteína na urina e inchaço que não desaparece. Também chamado de toxemia.",0,0,0
509,2018-08-23 15:54:34,2018-12-19 12:37:31,Pregnancy,Embarazo,Gravidez,http://placehold.it/200,,"The time from conception until birth, typically lasting 9 months or 40 weeks, with three stages or trimesters.","Período de tiempo que va desde la concepción hasta el momento de nacimiento de una criatura, con duración característica de nueve (9) meses o cuarenta (40) semanas y tres etapas o trimestres.","O tempo desde a concepção até o nascimento, geralmente com duração de 9 meses ou 40 semanas, com três estágios ou trimestres.",0,0,0
510,2018-08-23 15:54:34,2018-12-19 12:37:31,Pregnancy (post-term),Embarazo (después de término),Gravidez (pós-termo),http://placehold.it/200,,"Delivery on or after 41 weeks plus three days of gestation, or 10 days over the estimated date of delivery.","Concepción de la criatura a las cuarenta y una (41) semanas y tres (3) días de gestación, o pasados diez días de la fecha estimada de parto.","Entrega em ou após 41 semanas mais três dias de gestação, ou 10 dias sobre a data estimada de entrega.",0,0,0
511,2018-08-23 15:54:34,2018-12-19 12:37:31,Premenstrual Syndrome,Síndrome premenstrual,Síndrome pré-menstrual,http://placehold.it/200,,"A group of symptoms including irritability, bloating, and fatigue that occur in women, typically between ovulation and a period.","Grupo de síntomas que incluyen irritabilidad, abultamiento y sensación de fatiga que se presenta en las mujeres, generalmente entre el período de ovulación y un período menstrual.","Um grupo de sintomas incluindo irritabilidade, inchaço e fadiga que ocorrem em mulheres, tipicamente entre a ovulação e uma menstruação.",0,0,0
512,2018-08-23 15:54:34,2018-12-19 12:37:31,Preterm Labor,Trabajo de parto prematuro,Trabalho de parto prematuro,http://placehold.it/200,,Labor before the thirty-seventh week of pregnancy.,Trabajo de parto anterior a la trigésimo séptima semana de embarazo.,Trabalho antes da trigésima sétima semana de gravidez.,0,0,0
513,2018-08-23 15:54:34,2018-12-19 12:37:31,Prostatitis,Prostatitis,Prostatite,http://placehold.it/200,,Enlargement or inflammation of the prostate gland which is relatively typical in adult males.,"Agrandamiento o inflamación de la glándula de la próstata, que es relativamente típico en hombres adultos.","Aumento ou inflamação da próstata, que é relativamente comum em homens adultos.",0,0,0
514,2018-08-23 15:54:34,2018-12-19 12:37:31,Psoriasis,Psoriasis,Psoríase,http://placehold.it/200,,"A continual, non-contagious skin disease defined by inflamed lesions covered with silvery-white scabs of dead skin.","Una enfermedad de la piel continua, no contagiosa definida por lesiones inflamadas cubiertas con costras de color blanco plateado de piel muerta.","Doença de pele contínua, não contagiosa, definida por lesões inflamadas, cobertas com crostas prateadas da pele morta.",0,0,0
515,2018-08-23 15:54:34,2018-12-19 12:37:31,Purging Disorder,Trastorno de purga,Transtorno purgativo,http://placehold.it/200,,"An eating disorder characterized by recurrent self-induced vomiting, misuse of laxatives, diuretics, or enemas to control weight or shape in the absence of binge eating episodes.","Trastorno de la alimentación caracterizado por vómito recurrente autoinducido, abuso en el uso de sustancias laxantes, diuréticas o enemas, a fin de controlar el peso o la apariencia entre períodos de glotonería.","Transtorno alimentar caracterizado por vômitos auto induzidos recorrentes, mau uso de laxantes, diuréticos ou enemas para controlar o peso ou a forma na ausência de episódios de compulsão alimentar.",0,0,0
516,2018-08-23 15:54:34,2018-12-19 12:37:31,Pyorrhea,Piorrea,Periodontite,http://placehold.it/200,,A serious gum infection that damages gums and can destroy the jawbone.,"Infección grave de las encías que las lesiona, con posibilidad de desgaste del hueso mandibular.",Uma infecção grave da gengiva que danifica as gengivas e pode destruir a queixada.,0,0,0
517,2018-08-23 15:54:34,2018-12-19 12:37:31,Q Fever,Fiebre Q,Febre Q,http://placehold.it/200,,A sickness caused by a type of Coxiella burnetii bacteria and resulting in a rash and fever.,Enfermedad causada por la bacteria Coxiella burnetii que provoca erupción cutánea y fiebre.,"Doença causada por um tipo de bactéria Coxiella burnetii, resultando em erupção cutânea e febre.",0,0,0
518,2018-08-23 15:54:34,2019-06-12 09:14:04,Radiation Damage,Daño por radiación,Danos por radiação,http://placehold.it/200,,"Radiation can damage the DNA inside a cell’s nucleus, and if the DNA becomes sufficiently damaged, the cell can become cancerous.","La energía radiante puede afectar las moléculas de ADN presentes en el núcleo de las células, y si el daño es grande la célula se puede volver cancerosa.","A radiação pode danificar o DNA dentro do núcleo de uma célula, e se o DNA se tornar suficientemente danificado, a célula pode se tornar cancerosa.",0,0,0
519,2018-08-23 15:54:34,2019-06-12 09:14:04,Rashes,Sarpullidos,Erupções cutâneas,http://placehold.it/200,,"A spotted, pink, or red skin outbreak that may be followed by itching.","Brote dérmico en forma de manchas de color rosado o rojo, que puede ir acompañado de picazón.","Uma erupção de pele manchada, rosa ou vermelha que pode ser seguida por comichão.",0,0,0
520,2018-08-23 15:54:34,2018-12-19 12:37:31,Raynaud’s Disease,Enfermedad de Raynaud,Doença de Raynaud,http://placehold.it/200,,A disorder in which the toes or fingers suddenly experience reduced blood circulation.,Trastorno en el que los dedos de los pies o de las manos experimentan una disminución repentina del flujo sanguíneo.,Um distúrbio no qual os dedos dos pés ou das mãos de repente experimentam redução da circulação sanguínea.,0,0,0
521,2018-08-23 15:54:34,2018-12-19 12:37:31,Reactive Attachment Disorder (RAD),Trastorno de apego reactivo (RAD en inglés),Transtorno de Apego Reativo (TAR),http://placehold.it/200,,"A rare but severe condition in which an infant or young child does not establish healthy attachments with parents or caregivers, resulting in markedly disturbed and developmentally inappropriate ways of relating socially.","Condición médica grave poco común en la que un infante o niño pequeño no desarrolla vínculos saludables con sus padres o tutores, trayendo como consecuencia comportamientos notablemente alterados e inadecuados en su forma de relacionarse socialmente.","Uma condição rara, porém grave, na qual um bebê ou uma criança pequena não estabelece vínculos saudáveis ​​com os pais ou cuidadores, resultando em formas marcadamente perturbadas e inapropriadas para o desenvolvimento de relacionar-se socialmente.",0,0,0
522,2018-08-23 15:54:34,2018-12-19 12:37:31,Reiter’s Arthritis,Artritis de Reiter,Síndrome de Reiter (Artrite Reativa),http://placehold.it/200,,Joint pain and swelling triggered by an infection in another part of the body.,"Dolor e inflamación de las articulaciones, provocados por una infección localizada en otra parte del organismo.",Dor nas articulações e inchaço desencadeado por uma infecção em outra parte do corpo.,0,0,0
523,2018-08-23 15:54:34,2018-12-19 12:37:31,Renal Artery Stenosis,Estenosis de la arteria renal,Estenose da Artéria Renal,http://placehold.it/200,,"The narrowing of one of the renal arteries that can impede blood flow to the target kidney, resulting in a secondary type of high blood pressure.","Estrechamiento de una de las arterias renales que puede impedir el flujo sanguíneo hacia el riñón afectado, lo que provoca un tipo secundario de presión arterial alta.","O estreitamento de uma das artérias renais que pode impedir o fluxo sanguíneo para o rim alvo, resultando em um tipo secundário de pressão alta.",0,0,0
524,2018-08-23 15:54:34,2018-12-19 12:37:31,Respiratory Issues,Trastornos respiratorios,Problemas respiratórios,http://placehold.it/200,,"Respiratory problems can be as minor as the common cold or as serious as pneumonia. They may affect the upper respiratory system (nose, mouth, sinuses, and throat) or the lower bronchial tubes and lungs.","Los problemas de tipo respiratorio pueden ser tan leves como los propios de un resfriado común, o tan graves como los de una pulmonía. Pueden afectar las estructuras superiores del sistema respiratorio (nariz, boca, senos nasales y garganta), o la parte inferior de los bronquios y los pulmones.","Os problemas respiratórios podem ser tão pequenos quanto o resfriado comum ou tão graves quanto a pneumonia. Podem afetar o sistema respiratório superior (nariz, boca, seios da face e garganta) ou os brônquios e pulmões inferiores.",0,0,0
525,2018-08-23 15:54:34,2018-12-19 12:37:31,Restless Leg Syndrome,Sindrome de la pierna inquieta,Síndrome da perna inquieta,http://placehold.it/200,,"A condition characterized by a nearly irresistible urge to move the legs, typically in the evenings.","Condición caracterizada por una necesidad casi imperiosa de mover las piernas, que se presenta generalmente al caer la tarde.","Condição caracterizada por um desejo quase irresistível de mover as pernas, tipicamente à noite.",0,0,0
526,2018-08-23 15:54:34,2019-07-09 20:41:10,Restlessness,Intranquilidad,Inquietação,http://placehold.it/200,,A failure to achieve relaxation; perpetually agitated or in motion; unquiet or uneasy.,"Incapacidad de lograr relajamiento, agitación continua o necesidad de estar moviéndose, estado de inquietud o ansia.",Uma falha em conseguir relaxamento; perpetuamente agitado ou em movimento; inquieto ou desconfortável.,0,0,0
527,2018-08-23 15:54:34,2018-12-19 12:37:31,Retinitis Pigmentosa,Retinitis pigmentosa,Retinite Pigmentosa,http://placehold.it/200,,An eye disease in which the back wall of the eye (retina) is damaged.,Enfermedad ocular en la que la parte interior del ojo (la retina) se ve lesionada.,Uma doença ocular na qual a parede do fundo do olho (retina) fica danificada.,0,0,0
528,2018-08-23 15:54:34,2018-12-19 12:37:31,Rheumatic Fever,Fiebre reumática,Febre reumática,http://placehold.it/200,,A sickness which emerges as a complication of untreated or inadequately treated strep throat.,"Enfermedad que aparece como complicación de una infección no tratada o tratada de manera inadecuada, causada en la garganta por una bacteria del género Streptococcus.",Uma doença que surge como uma complicação da infecção de garganta não tratada ou inadequadamente tratada.,0,0,0
529,2018-08-23 15:54:34,2019-06-12 09:14:04,Rheumatism,Reumatismo,Reumatismo,http://placehold.it/200,,"Any disease marked by inflammation and pain in the joints, muscles, or fibrous tissue (especially rheumatoid arthritis).","Cualquier enfermedad que se manifieste con inflamación y dolor en las articulaciones, los músculos o el tejido fibroso (particularmente la artritis reumatoidea).","Qualquer doença marcada por inflamação e dor nas articulações, músculos ou tecido fibroso (especialmente artrite reumatoide).",0,0,0
530,2018-08-23 15:54:34,2019-06-12 09:14:04,Rheumatoid Arthritis,Artritis reumatoide,Artrite reumatoide,http://placehold.it/200,,"A chronic disease of the musculoskeletal system defined by swelling and inflammation of the joints (hands, wrists, knees, and feet).","Enfermedad crónica del sistema músculo-esquelético caracterizada por inflamación de las articulaciones (de manos, muñecas, rodillas y pies).","Doença crônica do sistema musculoesquelético definida pelo inchaço e inflamação das articulações (mãos, punhos, joelhos e pés).",0,0,0
531,2018-08-23 15:54:34,2018-12-19 12:37:31,Rhinitis,Rinitis,Rinite,http://placehold.it/200,,An infection of the mucous lining of the nose.,Una infección de la membrana mucosa de la nariz.,Uma infecção do revestimento mucoso do nariz.,0,0,0
532,2018-08-23 15:54:34,2019-06-12 09:14:04,Ringworm,Tiña,Micose,http://placehold.it/200,,A highly contagious fungal infection of the skin or scalp.,Infección altamente contagiosa que se presenta en la piel o el cuero cabelludo.,Uma infecção fúngica altamente contagiosa da pele ou do couro cabeludo.,0,0,0
533,2018-08-23 15:54:34,2018-12-19 12:37:31,Rosacea,Rosácea,Rosácea,http://placehold.it/200,,"A condition that causes redness and often small, red, pus-filled bumps on the face.","Condición que provoca enrojecimiento del rostro y allí mismo con frecuencia, pequeñas protuberancias rojas llenos de pus.","Condição que causa vermelhidão e, frequentemente, pequenos inchaços vermelhos e cheios de pus no rosto.",0,0,0
534,2018-08-23 15:54:34,2018-12-19 12:37:31,Roseola,Roséola,Roséola,http://placehold.it/200,,A common viral infection in young children that may cause high fever and a rash.,"Infección viral común en niños pequeños, que provoca fiebre alta y sarpullido.",Infecção viral comum em crianças pequenas que pode causar febre alta e erupção cutânea.,0,0,0
535,2018-08-23 15:54:34,2018-12-19 12:37:31,RSV (Respiratory Syncytial Virus),VSR (virus sincitial respiratorio),Vírus sincicial respiratório (VSR),http://placehold.it/200,,A virus that causes infections of the lungs and respiratory tract. The virus is so common that most children have been infected by age two.,Un virus que causa infecciones de los pulmones y las vías respiratorias. El virus es tan común que la mayoría de los niños ya han sido infectados a los dos años.,Um vírus que causa infecções nos pulmões e no trato respiratório. O vírus é tão comum que a maioria das crianças foi infectada até os dois anos de idade.,0,0,0
536,2018-08-23 15:54:34,2019-06-12 09:14:04,Rubella,Rubéola,Rubéola,http://placehold.it/200,,"An extremely contagious viral disease, spread through contact with discharges from the throat and nose of an infected person.","Una enfermedad viral extremadamente contagiosa, transmitida por contacto con secreciones de la garganta y la nariz de una persona infectada.","Uma doença viral extremamente contagiosa, disseminada pelo contato com as excreções da garganta e do nariz de uma pessoa infectada.",0,0,0
537,2018-08-23 15:54:34,2018-12-19 12:37:31,Rumination Disorder,Mericismo,Transtorno de ruminação,http://placehold.it/200,,An eating disorder in which a person (usually an infant or young child) brings back up and re-chews partially digested food that has already been swallowed.,"Trastorno de la alimentación en el que una persona (generalmente un bebé o niño pequeño), devuelve y mastica nuevamente alimentos parcialmente digeridos que ya han sido ingeridos.",Um distúrbio alimentar no qual uma pessoa (geralmente um bebê ou uma criança pequena) traz de volta e mastiga alimentos parcialmente digeridos que já foram engolidos.,0,0,0
538,2018-08-23 15:54:34,2018-12-19 12:37:31,Scabies,Sarna,Sarna,http://placehold.it/200,,A somewhat contagious infection caused by a tiny burrowing mite.,Infección algo contagiosa causada por un diminuto ácaro excavador.,Uma infecção um pouco contagiosa causada por um pequeno ácaro.,0,0,0
539,2018-08-23 15:54:34,2018-12-19 12:37:31,Scarlet Fever,Escarlatina,Escarlatina,http://placehold.it/200,,An acute contagious bacterial illness that develops in some individuals who have strep throat. Produces a bright red rash that covers most of the body.,"Enfermedad aguda contagiosa de origen bacteriano que se presenta en algunas personas que han tenido infección en la garganta, por causa de alguna bacteria del género Streptococcus. Se manifiesta con sarpullido reluciente de color rojizo en la mayor parte del cuerpo.",Uma doença bacteriana contagiosa aguda que se desenvolve em alguns indivíduos que têm infecções na garganta. Produz uma erupção vermelha brilhante que cobre a maior parte do corpo.,0,0,0
540,2018-08-23 15:54:34,2019-06-12 09:14:04,Scarring,Cicatrización,Cicatriz,http://placehold.it/200,,The fibrous tissue that replaces normal tissue ruined by disease or injury. ,El tejido fibroso que reemplaza el tejido normal dañado por una enfermedad o lesión.,O tecido fibroso que substitui o tecido normal arruinado por doença ou lesão.,0,0,0
541,2018-08-23 15:54:34,2018-12-19 12:37:31,Schizophrenia,Esquizofrenia,Esquizofrenia,http://placehold.it/200,,"A long-term mental disorder characterized by extremely impaired emotions, thinking, hallucinations, and behaviors.","Trastorno mental de larga evolución, caracterizada por emociones, creencias, alucinaciones y comportamientos, extremadamente alterados.","Transtorno mental de longo prazo, caracterizado por emoções, pensamentos, alucinações e comportamentos extremamente debilitantes.",0,0,0
542,2018-08-23 15:54:34,2018-12-19 12:37:31,Schmidt’s Syndrome,Síndrome de Schmidt,Síndrome de Schmidt,http://placehold.it/200,,A combination of Addison’s disease with autoimmune hypothyroidism and/or type 1 diabetes.,Combinación del síndrome de Addison con hipertiroidismo autoinmune y/o diabetes de tipo 1.,Uma combinação da doença de Addison com hipotireoidismo autoimune e/ou diabetes tipo 1.,0,0,0
543,2018-08-23 15:54:34,2018-12-19 12:37:31,Sciatica,Ciática,Ciática,http://placehold.it/200,,"An inflammation of the sciatic nerve, commonly defined by pain and tenderness along the course of the nerve through the leg and thigh.","Una inflamación del nervio ciático, comúnmente definido por dolor y sensibilidad en el trayecto del nervio a través de la pierna y el muslo.","Uma inflamação do nervo ciático, comumente definida por dor e sensibilidade ao longo do trajeto do nervo através da perna e da coxa.",0,0,0
544,2018-08-23 15:54:34,2018-12-19 12:37:31,Scleroderma,Esclerodermia,Esclerodermia,http://placehold.it/200,,"A gradual hardening and contraction of the skin and connective tissue, either locally or throughout the body.","Endurecimiento progresivo y retracción de la epidermis y el tejido conectivo, ya sea de modo localizado o extendido por todo el cuerpo.","Um endurecimento e contração gradual da pele e do tecido conjuntivo, localmente ou em todo o corpo.",0,0,0
545,2018-08-23 15:54:34,2018-12-19 12:37:31,Scoliosis,Escoliosis,Escoliose,http://placehold.it/200,,An abnormal side-to-side curve of the spine.,Desviación anormal lateral de la columna vertebral.,Uma curva anormal de lado a lado da coluna.,0,0,0
546,2018-08-23 15:54:34,2019-06-12 09:14:04,Scurvy,Escorbuto,Escorbuto,http://placehold.it/200,,Disease caused by a deficiency of vitamin C.,Enfermedad provocada por deficiencia de vitamina C.,Doença causada por deficiência de vitamina C.,0,0,0
547,2018-08-23 15:54:34,2018-12-19 12:37:31,Seasonal Affective Disorder (SAD),Desorden afectivo estacional (SAD en inglés),Transtorno Afetivo Sazonal (TAS),http://placehold.it/200,,A type of depression that tends to occur as the days grow shorter in the fall and winter.,Un tipo de depresión que tiende a ocurrir cuando los días se hacen más cortos en el otoño y el invierno.,Um tipo de depressão que tende a ocorrer à medida que os dias ficam mais curtos no outono e no inverno.,0,0,0
548,2018-08-23 15:54:34,2018-12-19 12:37:31,Sebaceous Cyst,Quiste sebáceo,Cisto sebáceo,http://placehold.it/200,," Noncancerous small bumps beneath the skin that can appear anywhere on the skin, but are most common on the face, neck and trunk.","Pequeña protuberancia no cancerosa que aparece en cualquier lugar por debajo de la piel, con mayor frecuencia en el rostro, cuello y tórax.","Pequenos inchaços não cancerosos sob a pele que podem aparecer em qualquer parte da pele, mas são mais comuns no rosto, pescoço e tronco.",0,0,0
549,2018-08-23 15:54:34,2018-12-19 12:37:31,Seizures,Convulsiones,Epilepsia (Convulsões),http://placehold.it/200,,"A convulsion or attack, commonly from a stroke or epileptic fit.",Contracción violenta y repentina de un grupo de músculos. Se conoce también como ataque.,"Convulsão ou ataque, geralmente de uma convulsão ou ataque epilético.",0,0,0
550,2018-08-23 15:54:34,2018-12-19 12:37:31,Sepsis,Septicemia,Sepse,http://placehold.it/200,,A bacterial infection in the body tissues or bloodstream. This is a very broad term covering the presence of many types of microscopic disease-causing organisms.,"Una infección bacteriana en los tejidos corporales o el torrente sanguíneo. Este es un término muy amplio, que abarca la presencia de muchos tipos de organismos microscópicos que causan enfermedades.",Uma infecção bacteriana nos tecidos do corpo ou na corrente sanguínea. Este é um termo muito amplo que abrange a presença de muitos tipos de organismos causadores de doenças microscópicas.,0,0,0
551,2018-08-23 15:54:34,2018-12-19 12:37:31,Sex Drive (excessive)/Hypersexuality,Deseo sexual (excesivo)/Hipersexualidad,Impulso sexual (excessivo)/hipersexualidade,http://placehold.it/200,,"An obsession with sexual thoughts, urges, or behaviors that may cause distress and negatively affect one’s health, job, relationships, or other parts of life.","Una obsesión con pensamientos, impulsos o comportamientos sexuales, que pueden causar angustia y afectar negativamente la salud, el trabajo, las relaciones u otras partes de la vida.","Uma obsessão por pensamentos, impulsos ou comportamentos sexuais que podem causar angústia e afetar negativamente a saúde, o trabalho, os relacionamentos ou outras partes da vida.",0,0,0
552,2018-08-23 15:54:34,2018-12-19 12:37:31,Sex Drive (low),Deseo sexual (reducido),Impulso sexual (baixo),http://placehold.it/200,,The inhibition of the sex drive or natural desire for sexual activity.,Inhibición del impulso sexual o deseo natural por la actividad sexual.,A inibição do impulso sexual ou desejo natural de atividade sexual.,0,0,0
553,2018-08-23 15:54:34,2018-12-19 12:37:31,Shigella Infection,Infección por Shigella,Infecção por shigella,http://placehold.it/200,,An intestinal disease caused by a family of bacteria known as shigella. The main sign of shigella infection is bloody diarrhea.,Una enfermedad intestinal causada por una familia de bacterias conocida como shigella. El principal signo de infección por Shigella es la diarrea con sangre.,Doença intestinal causada por uma família de bactérias conhecida como shigella. O principal sinal de infecção por shigella é diarreia sanguinolenta.,0,0,0
