id,created_at,updated_at,name,Spanish name,Portuguese name,image_url,color,short_description,recipe_ingredient,body,is_featured,sort_order,user_id,Instructions Spanish,Instructions Portuguese
140,2019-01-09 20:02:01,2019-01-09 20:43:14,Overindulgence Tea,Té para después de comer en exceso,Chá Complacência excessiva,18yrLhCJz56mmoFYVrdYPL7kHoianMo0HSSAUPQe.jpeg,,NULL,,Mix the essential oils In a small bottle. Dissolve one tablespoon honey into a cup of hot water. Stir in 2 drops of essential oil mixture. Sip until your tummy settles to help relieve the discomfort that is associated with overeating.,0,0,0,"Mezcle los aceites esenciales en una botella pequeña. Disuelva una cucharada de miel en una taza de agua caliente. Agregue 2 gotas de la mezcla de aceites esenciales. Beba hasta que su estómago se asiente, para aliviar las incomodidades asociadas a una comida copiosa.",Misture os óleos essenciais em um frasco pequeno. Dissolva uma colher de sopa de mel em uma xícara de água quente. Mexa com 2 gotas da mistura de óleo essencial. Beba até que sua barriga se acalme para ajudar a aliviar o desconforto associado com comer em excesso.
141,2019-01-09 20:05:55,2019-01-09 20:44:54,Hot Wassail,Sidra caliente con especias,Wassail quente,NiXruCLhPoticEbFGcbtKU6cvDdaLJ0tOzhyas4x.jpeg,,NULL,,"Combine juice, cider, and drops of wild orange and lemon essential oils in a saucepan. Bring to a simmer. Dip a toothpick into the remaining oils, then swirl or dip into the juice mixture. Pour into mugs and enjoy!",0,0,0,"Combine el jugo, la sidra y las gotas de aceites esenciales de naranja silvestre y limón en una cacerola. Ponga el líquido a fuego lento. Sumerja un mondadientes en los aceites restantes, luego revuelva o sumerja en la mezcla de jugo. ¡Viértalo en tazas y disfrute!","Combine suco, cidra e gotas dos óleos essenciais de laranja silvestre e limão em uma panela. Cozinhe em fogo brando. Mergulhe um palito de dentes nos óleos restantes, e coloque em um redemoinho ou mergulhe na mistura do suco. Sirva em canecas e aproveite."
142,2019-01-09 20:19:08,2019-01-09 20:45:47,Lemonade Bar,Barra de limonada,Bar de limonadas,DyIcFoUL80mFLmuQMutv1wAaee8CkkpOwc61ti8U.jpeg,,NULL,,"Pour prepared lemonade into glasses, allowing your guests to add fruit and their choice of essential oils with the toothpicks. This is a fun crowd-pleaser!",0,0,0,"Vierta la limonada preparada en vasos, permitiendo a sus invitados agregar fruta y su elección de aceites esenciales con los mondadientes. ¡Este es un divertido placer para la multitud!","Coloque a limonada preparada em copos, deixando que os convidados adicionem frutas e os óleos essenciais de sua escolha com palitos de dente. Todo mundo adora isso!"
143,2019-01-09 20:27:38,2019-01-09 20:46:29,Green Berry Protein Shake,Batido de proteínas verde con bayas,Shake de proteína verde e frutas vermelhas,QtHcMj9dX2yODQ3kb8AQPL2jKbQF9baRPdfdcnFK.jpeg,,NULL,,"Pour ingredients in blender, blend until smooth, and serve.",0,0,0,"Vierta los ingredientes en la licuadora, mezcle hasta que la mezcla sea uniforme y sírvala.","Coloque ingredientes no liquidificador, bata até ficar liso e sirva."
144,2019-01-09 20:34:00,2019-01-09 20:34:00,Sweet Cassia & Grapefruit Water,Agua dulce de casia y toronja,Água com cássia doce e toranja,dqpRP4itM5XPfoxcbNibmvyWmzwkuZFThbtf05rI.jpeg,,NULL,,"Cassia essential oil provides an energy boost and fights infection in the body. Grapefruit essential oil is good for decreasing appetite and cleansing the body.

Add 10 drops of grapefruit and 2 drops cassia essential oils to a stainless steel or glass water bottle. Fill with chilled, filtered water and shake. Enjoy all day long!",0,0,0,El aceite esencial de casia aporta un impulso de energía y combate las infecciones en el cuerpo. El aceite esencial de pomelo es bueno para disminuir el apetito y limpiar el cuerpo. Agregue 10 gotas de aceite esencial de pomelo y 2 gotas de aceite esencial de casia a una botella de agua de vidrio o acero inoxidable. Rellene con agua fría filtrada y agite. ¡Disfrute todo el día!,O óleo essencial de Cássia fornece um aumento de energia e combate a infecção no corpo. O óleo essencial de toranja é bom para reduzir o apetite e limpar o corpo. Adicione 10 gotas do óleo essencial de toranja e 2 gotas do óleo essencial de Cássia para uma garrafa de água de vidro ou de aço inoxidável. Encha com água filtrada e gelada e agite. Aproveite o dia todo!
145,2019-01-09 20:49:44,2019-01-09 20:52:09,Specialty Frostings/Glazes,Betunes o glaseados de especialidad,Especialidades de coberturas/glacês,Y8k969dTIuHWBwQEhquEIDXhrJVXBzCo7pIFUm9h.jpeg,,NULL,,"Add 1-2 drops lemon or wild orange essential oil to glazes or frostings. If you make a lemon or citrus cake or pastry, you can try a toothpick dip of lavender essential oil with a drop of lemon essential oil in the glaze for a unique and delicious flavor combination.",0,0,0,"Agregue 1 o 2 gotas de aceite esencial de limón o naranja silvestre a los glaseados o frostings (coberturas). Si prepara una tarta o pastel de limón o cítricos, puede probar poner un mondadientes mojado en aceite esencial de lavanda con una gota de aceite esencial de limón en el glaseado para obtener una combinación de sabor única y deliciosa.","Adicione 1-2 gotas de óleo essencial de limão ou laranja silvestre em coberturas ou glacês. Se fizer um bolo ou doce de limão ou cítrico, você pode experimentar mergulhar um palito de dentes no óleo essencial de lavanda com uma gota de óleo essencial de limão e colocar no glacê para uma combinação de sabor única e deliciosa."
146,2019-01-09 20:55:09,2019-02-08 11:50:22,Baked Oatmeal,Avena horneada,Aveia assada,Z4W9S43hTBOl9n6y5PDxSwf6gSb6MHpSHpvSbc7A.jpeg,,NULL,,"Oil Alternative: Use OnGuard instead of Cinnamon.

Mix dry ingredients in one bowl and wet ingredients in another. Butter an 8x8 baking pan or oven safe skillet. If using bananas, layer first. If not, spread dry ingredients evenly in pan. Pour the wet ingredients over the dry. Shake gently to distribute the liquid. Bake at 375 degrees for 35-45 minutes until golden and set. Top with one of the following: sweet cream, cinnamon sugar or butter. Makes 6 servings. 

Variations that can be added:
*½ cup toasted chopped nuts
*½ cup plumped raisins
*2 bananas cut up and line bottom of pan with berries (cut sugar to ¹/³ cup)
*1 ½ cups berries
*apple cinnamon—chop up 2 apples and simmer in the milk. Increase sugar to ½ cup and use cinnamon essential oil as noted above.",0,0,0,"Alternativa de aceite: use OnGuard en lugar de canela. Mezcle los ingredientes secos en un tazón y los ingredientes húmedos en otro. Unte con mantequilla una sartén de 8 x 8 o una sartén apta para hornos. Si usa bananas, primero, cree capas. Si no, esparza los ingredientes secos de manera uniforme en la sartén. Vierta los ingredientes húmedos sobre los secos. Agite cuidadosamente para distribuir el líquido. Hornee a 375 grados entre 35 y 45 minutos hasta que esté dorado y asentado. Cubra con uno de los siguientes ingredientes: crema dulce, azúcar de canela o mantequilla. Rinde 6 porciones. Variaciones que se pueden agregar:* ½ taza de nueces cortadas y tostadas* ½ taza de pasas rellenas* 2 bananas cortadas y cubra el fondo de la sartén con bayas (reduzca el azúcar a ¹/³ tazas)* 1 ½ tazas de bayas* manzana y canela: corte 2 manzanas y cocine a fuego lento en la leche. Aumente el azúcar a ½ taza y use aceite esencial de canela como se indicó anteriormente.","Alternativa de óleo: Use o OnGuard em vez de canela. Misture os ingredientes secos em uma tigela e os ingredientes líquidos em outra. Unte com manteiga uma assadeira de 20x20 cm ou em uma frigideira que vá ao forno. Se for usar bananas, faça a camada com elas primeiro. Caso contrário, espalhe os ingredientes secos uniformemente na assadeira. Coloque os ingredientes líquidos sobre os secos. Balance cuidadosamente para distribuir o líquido. Asse em 190 graus Celsius de 35-45 minutos até dourar e firmar. Cubra com um dos seguintes: creme doce, canela, açúcar ou manteiga. Rende 6 porções. Variações que podem ser adicionadas: *½ xícara de nozes picadas e tostadas *½ xícara de passas inchadas *2 bananas cortadas e alinhadas no fundo da panela com frutas vermelhas (reduza o açúcar em ¹/³ xícara) *1 ½ xícara de frutas vermelhas *canela e maçã—pique 2 maçãs e cozinhe em fogo brando no leite. Aumente o açúcar para ½ xícara e use o óleo essencial de canela como descrito acima."
147,2019-01-09 20:59:35,2019-01-09 21:14:22,Easy Spiced Oatmeal,Avena especiada fácil de hacer,Aveia picante fácil,SsHbhaVevwcDehD7MLYKAyLyoBSUq2pTVOVKKCom.jpeg,,NULL,,"Use cinnamon, cassia, cardamom, or OnGuard essential oils (to taste) to flavor plain oatmeal. To add essential oils to oatmeal, simply blend with your choice of milk (e.g. almond) and stir into oatmeal. Use honey or stevia to sweeten as desired.",0,0,0,"Use canela, casia, cardamomo o los aceites esenciales OnGuard (al gusto) para dar sabor a la avena natural. Para agregar aceites esenciales a la avena, simplemente mezcle con la leche de su elección (por ejemplo, almendras) y revuelva junto con la avena. Use miel o stevia para endulzar según lo desee.","Use os óleos essenciais de canela, Cássia, cardamomo ou OnGuard (a gosto) para dar sabor a uma aveia normal. Para adicionar óleos essenciais na aveia, apenas misture com sua escolha de leite (por ex.: amêndoas) e misture na aveia. Use mel ou estévia para adoçar, conforme desejado."
148,2019-01-09 21:06:09,2019-01-09 21:14:50,Homemade Granola,Granola casera,Granola caseira,YBxj7edLPCY49q3Q20egAFlrWJL8CHAiQy0uHtF3.jpeg,,NULL,,"Heat oven to 300 degrees, use middle rack. Combine oats, brown sugar, salt and nutmeg. Add essential oil to vegetable oil. In a different bowl, mix honey, oils, and vanilla to combine. Pour honey mixture over the oats. Mix thoroughly. Spread out on baking sheet and bake for 15 minutes, then stir. Stir every 5 minutes after that for at least 15 more minutes or until very light golden brown. Remove, let cool to room temperature. Add dried fruit, nuts and/or seeds to oats in a large bowl. If more chunky granola is desired, add sunflower seed kernels, wheat germ, oat bran, etc.",0,0,0,"Caliente el horno a 300 grados, utilice la rejilla central. Combine avena, azúcar moreno, sal y nuez moscada. Agregue aceite esencial al aceite vegetal. En un tazón diferente, mezcle la miel, los aceites y la vainilla para combinar. Vierta la mezcla de miel sobre la avena. Mezcle cuidadosamente. Extienda sobre una bandeja para hornear y hornee durante 15 minutos, seguidamente revuelva. Revuelva cada 5 minutos, después de eso durante al menos 15 minutos más o hasta que esté dorada. Retire y deje enfriar a temperatura ambiente. Agregue frutas secas, frutos secos y/o semillas a la avena en un tazón grande. Si desea una granola más gruesa, agregue semillas de girasol, germen de trigo, salvado de avena, etc.","Aqueça no forno a 150 graus Celsius, use a grelha do meio. Combine aveia, açúcar mascavo, sal e noz moscada. Adicione óleo essencial ao óleo vegetal. Em uma tigela diferente, misture mel, óleos e baunilha. Coloque a mistura de mel sobre a aveia. Misture bem. Espalhe na assadeira e asse por 15 minutos, depois mexa. Mexa a cada 5 minutos depois disso por pelo menos 15 minutos ou até conseguir um leve dourado. Tire e deixe esfriar em temperatura ambiente. Adicione frutas secas, nozes e/ou sementes na aveia em uma grande tigela. Se quiser uma granola com mais pedaços, adicione semente de girassol, grãos, gérmen de trigo, farelo de aveia, etc."
149,2019-01-09 21:11:20,2019-01-09 21:16:24,Maple Syrup,Jarabe de arce,Xarope de bordo,OLref6OqgQCk9wmikB6WbwhmFUUBaa9UUpjTvLOB.jpeg,,NULL,,"Mix, heat, and serve.",0,0,0,Remuévala y sirva.,"Misture, aqueça e sirva."
150,2019-01-09 21:19:05,2019-01-09 21:28:22,Ice Cream Log,Rollo de nieve,Rocambole de sorvete,gK9RaNnn6E26KXBq4f4Y5kuNzKNZOwOBRZh2OZbi.jpeg,,NULL,,"Prepare desired cake recipe as directed. Instead of using a 9” x 13” pan, prepare a jelly roll pan with nonstick spray. Place parchment paper 2” larger than pan on all sides, and spray nonstick spray on parchment paper. Spread cake batter thinly onto the paper.

Bake on a higher oven rack for 10-12 minutes at 350 degrees. Remove pan. Lift cake out of pan by holding all corners of parchment paper, let cool.

While cake is cooling, make ice cream mixture. Into 1 quart vanilla ice cream softened to the consistency of a thick milk- shake, add your desired flavoring (e.g. peppermint, orange, lime, lemon, cinnamon, cardamom essential oils, chocolate chip pieces or sprinkles) to taste. Spread ice cream evenly on top of cooled cake mixture. Roll cake and ice cream using parchment paper, removing paper as you roll. Place roll onto a parchment-paper lined pan and freeze. Once frozen, you can wrap with plastic wrap to store in freezer. Slice and serve.",0,0,0,"Prepare la receta de pastel deseada según las indicaciones. En lugar de usar una sartén de 9"" x 13"", prepare una bandeja para horno plana con spray antiadherente. Coloque papel pergamino de 2"" más grande que la bandeja en todos los lados y rocíe spray antiadherente sobre papel pergamino. Extienda la masa fina de pastel sobre el papel. Hornee en una parrilla superior del horno durante 10 a 12 minutos a 350 grados. Retire la bandeja. Levante la tarta del molde sosteniendo todas las esquinas del papel de pergamino, deje enfriar. Mientras el pastel se enfría, prepare una mezcla de helado. En 1 cuarto de galón de helado de vainilla llevado a la consistencia de un batido de leche espeso, agregue el sabor que desee (p. ej., aceites esenciales de menta, naranja, lima, limón, canela, cardamomo, trozos de pepitas o chispas de chocolate) al gusto. Extienda el helado de manera uniforme sobre la mezcla de pastel enfriada. Enrolle el pastel y el helado con papel pergamino, retirando el papel a medida que realiza el rollo. Coloque el rollo sobre una bandeja forrada con papel pergamino y congele. Una vez congelado, puede envolverlo con plástico para guardarlo en el congelador. Rebane y sirva.","Prepare a receita de bolo desejada, seguindo as instruções. Em vez de usar uma assadeira de 23x33 cm, unte uma assadeira para rocambole com spray antiaderente. Coloque o papel-vegetal 5 cm a mais do que as laterais da assadeira e unte o papel manteiga com o spray antiaderente. Espalhe a massa do bolo em uma camada. Asse na grelha mais alta do forno de 10-12 minutos em 176 graus Celsius. Tire a assadeira. Tire o bolo da assadeira segurando os cantos do papel manteiga, deixe esfriar. Enquanto o bolo esfria, faça a mistura de sorvete. Em um sorvete de baunilha de 1 litro, amolecido com a consistência de um shake de leite grosso, adicione o sabor desejado (por exemplo, óleos essenciais de hortelã-pimenta, laranja, limão, canela, cardamomo, pedaços de chocolate ou granulado) a gosto. Espalhe o sorvete uniformemente no topo da mistura para bolo fria. Enrole o bolo e o sorvete usando papel manteiga, remova o papel conforme for enrolando. Coloque o rocambole na assadeira forrada com papel-vegetal e congele. Depois de congelado, você pode embalar com plástico para armazenar no freezer. Fatie e sirva."
151,2019-01-09 21:23:23,2019-01-09 21:29:04,Apple Pie Filling,Relleno para la tarta de manzana,Recheio para torta de maçã,YC9EuDJrXyLJhw4QWeP0CPIGrfF4z2TnWT8fX9wx.jpeg,,NULL,,"Combine apples, brown sugar, and water. Cover and cook 8 minutes. Blend flour and granulated sugar together, stir
into apple mixture. Cook on stovetop on medium heat, stirring constantly until thickened. Remove from heat. Add butter, vanilla, salt, cinnamon, nutmeg, and essential oils. Taste mixture and adjust flavors, if desired.

Add to prepared piecrust, bake with streusel on top, or use as a topping for pancakes or French toast.",0,0,0,"Combine manzanas, azúcar moreno y agua. Cubra y cocine durante 8 minutos. Mezcle la harina y el azúcar granulado, mezcle con la mezcla de manzana. Cocine en la estufa a fuego medio, revolviendo constantemente hasta que espese. Retire del calor. Agregue mantequilla, vainilla, sal, canela, nuez moscada y aceites esenciales. Pruebe la mezcla y ajuste los sabores, si lo desea. Agregue a la masa de hojaldre, hornee con streusel en la parte superior o use como cobertura para panqueques o tostadas francesas.","Combine maçãs, açúcar mascavo e água. Cubra e cozinhe por 8 minutos. Misture farinha e açúcar granulado, mexa na mistura de maçã. Cozinhe na boca do fogão em fogo médio, mexendo sempre até engrossar. Tire do fogo. Adicione manteiga, baunilha, sal, canela, noz moscada e óleos essenciais. Experimente a mistura e ajuste sabores, se quiser. Adicione à massa de torta preparada, asse com streusel no topo, ou use como cobertura para panquecas ou rabanadas."
152,2019-01-09 21:31:17,2019-01-09 21:31:17,Strawberry Basil Dressing,Aderezo de fresa con albahaca,Molho de morango e manjericão,mbv0wf6zdfXvZ5ytCie9IsvnaRWWRN3TGsfdqLnb.jpeg,,NULL,,Defrost strawberries just enough to soften them for easy blending. Coarsely blend. In small bowl add basil essential oil and stevia to water and swirl. Add water mixture and salt to strawberries. Blend well to make one serving. Great on spinach salad in lieu of poppy seed dressing or sweet vinaigrette.,0,0,0,"Descongele las fresas lo suficiente para ablandarlas y mezclarlas fácilmente. Realice una mezcla gruesa. En un tazón pequeño, agregue aceite esencial de albahaca y stevia al agua y agite. Agregue la mezcla de agua y sal a las fresas. Licúe bien para hacer una porción. Ideal para ensaladas de espinacas en lugar de aderezos de semillas de amapola o vinagreta dulce.","Descongele morangos o bastante para amaciá-los para bater mais fácil. Misture grosseiramente. Em uma tigela pequena, adicione o óleo essencial de manjericão e estévia à água e mexa em movimentos circulares. Adicione a mistura de água e sal aos morangos. Misture bem para criar uma porção. Fica ótimo na salada de espinafre, no lugar do molho de sementes de papoula ou vinagrete doce."
153,2019-01-09 21:40:30,2019-04-02 21:42:02,Juniper Berry Sauerkraut,Chucrut de baya de enebro,Chucrute de baga de zimbro,lAt2BcixQwT8QIWSK4ETi3gi6kmF0ekCxAOGNl5G.jpeg,,NULL,,Follow the Basic Sauerkraut instructions.,0,0,0,Combine los ingredientes y guárdelos en un recipiente hermético.,Combine ingrediente e armazene em um recipiente vedado.
154,2019-01-09 21:51:12,2019-01-09 22:11:05,Lasagne Flavoring Ideas,Ideas de saborizantes para lasaña,Ideias para aromatizar a lasanha,CFCRQIctyBfa4HF5xJ8fP1cFjmfaX8yd4vPT5OX2.jpeg,,NULL,,Flavor your favorite lasagna recipes to taste.,0,0,0,Saboree sus recetas de lasaña favoritas al gusto.,Tempere suas receitas favoritas de lasanha a gosto.
155,2019-01-09 21:57:31,2019-01-09 22:01:49,Herb-Marinated London Broil,London Broil marinado con hierbas,Carne assada fatiada marinada com ervas,MyctmJWPmx7fmLHU2lsUpXINr7ph832ob477G3y8.jpeg,,NULL,,"Place London broil into baking dish to lay flat, cover with marinade. Let stand for at least 1 hour, turning every 15 minutes. Broil or grill to medium-rare or your preference. Let rest 10-15 minutes. Slice against the grain.",0,0,0,"Coloque el London Broil (vacío) en una fuente para hornear de forma que quede plano, cubra con el marinado. Deje reposar durante al menos 1 hora, girando cada 15 minutos. Ase a la parrilla a término medio o según su preferencia. Deje reposar durante 10 a 15 minutos. Corte contra el grano de la carne.","Coloque a carne assada fatiada em uma assadeira para ficar deitada, cubra com marinada. Deixe descansar por pelo menos 1 horas, virando a cada 15 minutos. Asse ou grelhe até ficar mal passada ou em sua preferência. Deixe descansar de 10-15 minutos. Fatie contra a fibra."
156,2019-01-09 22:23:22,2019-01-09 22:50:34,Lemon-Parmesan Sauce for Fish,Salsa de queso parmesano con limón para pescado,Molho de limão e parmesão para peixe,gYbMDbYINvEmmyyMstgSFT2CXpo0uzInZY8sIm3A.jpeg,,NULL,,Mix ingredients well. Top each portion of cooked fish with sauce; broil 2-3 minutes until sauce puffs and turns golden brown. Garnish with sliced lemons and fresh parsley.,0,0,0,Mezcle bien los ingredientes. Cubra cada porción de pescado cocido con salsa; ase a la parrilla durante 2 o 3 minutos hasta que la salsa se hinche y se dore. Decore con rodajas de limones y perejil fresco.,Misture bem os ingredientes. Cubra cada porção de peixe cozido com molho; asse de 2-3 minutos até o molho inchar e ficar dourado. Decore com limões fatiados e salsa fresca.
157,2019-01-09 22:28:35,2019-02-14 11:02:01,Salsa Flavoring Ideas,Ideas de saborizantes para salsas,Ideias para aromatizar o molho,0LAxG8i9dDjrdUkyY7B3oMyYaIqOyfg9VvjeVKpa.jpeg,,NULL,,Flavor your favorite salsa recipe with these essential oils to taste.,0,0,0,Dele sabor a sus recetas de salsas favoritas con estos aceites esenciales al gusto.,Tempere sua receita favorita de molho com esses óleos essenciais a gosto.
158,2019-01-09 22:32:47,2019-01-09 22:52:31,Pesto Flavoring Ideas,Ideas de saborizantes para salsa pesto,Ideias para aromatizar o molho pesto,WAGMLDXI80Fhj1uW1qKY5KwFaRWPTzqyEPb2nJCM.jpeg,,NULL,,Add one or all of these essential oils to your favorite pesto recipe.,0,0,0,Agregue uno o todos estos aceites esenciales a su receta de pesto favorita.,Adicione um ou todos esses óleos essenciais em sua receita favorita de molho pesto.
159,2019-01-09 22:38:39,2019-01-09 22:55:31,Five Spice Sugar Seasoning Salt,Sal con especias y azúcar Five Spice,Sal de tempero e açúcar cinco temperos,Ot171NfkosyIzdfLk1jFNJAagU0dvkcaqUlWZnQK.jpeg,,NULL,,Blend and reserve in airtight container,0,0,0,Licúe y guarde en un recipiente hermético.,Misture e reserve em um recipiente vedado.
160,2019-01-09 22:42:58,2019-01-09 22:42:58,Asian Blend Seasoning Salt,Sal con mezcla de especias asiáticas,Sal de temperos de mix asiático,mKJ6yXNGbzrZTAEQC8icIGpwm7oVZ8Rm9CyOXU7X.jpeg,,NULL,,Blend and reserve in airtight container.,0,0,0,Licúe y guarde en un recipiente hermético.,Misture e reserve em um recipiente vedado.
161,2019-01-09 23:01:16,2019-01-09 23:21:23,Veggie & Pineapple Stir Fry,Salteado de verduras y piña,Legumes e abacaxi refogados,GeDv543EjdvaHC7NuPPAvm5yDL0WEksXx0Msd1Pv.jpeg,,NULL,,"You can also add 12 ounce pork, seitan or tofu strips.

Separate the pineapple chunks from the pineapple juice. In ½ cup of reserved pineapple juice, add soy sauce, sesame oil, ginger essential oil and grapefruit essential oil. In skillet, sauté carrots, squash, and peppers in peanut oil for about 5 minutes. Add in pineapple mix, and then add green onion, bok choy, snow peas and pineapple. Let cook for a few minutes.

**Protein version: If using pork, seitan or tofu, use all of the pineapple juice and add to sauce and let sit for 20-30 minutes. For cooking, if it’s seitan or pork, sauté in oil before adding veggies then follow remaining steps as stated above. If using tofu, follow steps above and add with the sauce.",0,0,0,"También puede agregar 12 onzas de tiras de cerdo, seitán o tofu. Separe los trozos de piña del jugo de piña. En ½ taza del jugo de piña de reserva, agregue salsa de soya, aceite de sésamo, aceite esencial de jengibre y aceite esencial de pomelo. En una sartén, saltee las zanahorias, la calabaza y los pimientos en aceite de maní durante aproximadamente 5 minutos. Agregue la mezcla de piña; luego añada la cebolla verde, el bok choy, los guisantes y la piña. Deje cocinar por unos minutos. ** Versión proteica: si usa carne de cerdo, seitán o tofu, use todo el jugo de piña y agréguelo a la salsa; déjelo reposar durante 20 a 30 minutos. Para cocinar, si es seitán o carne de cerdo, saltee en aceite antes de agregar verduras y luego siga los pasos restantes como se indicó anteriormente. Si usa tofu, siga los pasos anteriores y agregue con la salsa.","Você também pode adicione 340 g de fatias de porco, seitan ou tofu. Separe pedaços de abacaxi do suco de abacaxi. Em ½ xícara do suco de abacaxi reservado, adicione o molho de soja, o óleo de gergelim, o óleo essencial de gengibre e o óleo essencial de toranja. Na frigideira, refogue cenouras, abóbora e pimentões no óleo de amendoim por cerca de 5 minutos. Adicione a mistura de abacaxi e, em seguida, adicione a cebolinha, bok choy, ervilhas e abacaxi. Deixe cozinhar por alguns minutos. **Versão proteica: Se estiver usando carne de porco, seitan ou tofu, use todo o suco de abacaxi, adicione ao molho e deixe descansar por 20 a 30 minutos. Para cozinhar, se for carne de porco ou seitan, refogue no óleo antes de adicionar vegetais e siga as etapas restantes, conforme indicado acima. Se utilizar tofu, siga as etapas acima e adicione com o molho."
162,2019-01-09 23:07:48,2019-01-09 23:22:31,Carrots with Sweet & Spicy Yogurt,Zanahorias con yogur dulce y picante,Cenouras com iogurte doce e picante,3CVWjYvOtudfLCa55nxNHNkdfcfUxTPXUQNxC9LW.jpeg,,NULL,,"In bowl, mix all ingredients but carrots and yogurt topping. Add carrots and stir to coat. Transfer carrots onto bak- ing pan and oven roast at 425 degrees for approximately 18-20 minutes or until tender. Remove from oven and transfer to serving dish. Top with the following dressing and serve.",0,0,0,"En un tazón, mezcle todos los ingredientes excepto la zanahoria y la cobertura de yogur. Agregue las zanahorias y revuelva para cubrir. Transfiera las zanahorias a la bandeja para hornear y hornee a 425 grados durante aproximadamente 18 a 20 minutos, o hasta que estén tiernas. Retire del horno y transfiera a una fuente para servir. Cubra con el siguiente aderezo y sirva.","Na tigela, misture todos os ingredientes, menos as cenouras e a cobertura de iogurte. Adicione cenouras e mexa para cobrir. Passe as cenouras para a assadeira e asse em 218 graus Celsius por aproximadamente 18-20 minutos ou até ficar macio. Tire do forno e transfira para um prato. Cubra com o molho seguinte e sirva."
163,2019-01-09 23:14:10,2019-01-09 23:23:25,Lemon Parmesan Asparagus,Espárragos con queso parmesano y limón,Aspargos com parmesão e limão,zTaRjcGg6UleNTQqnfTCCXHo1jWgVoT6jigcDW43.jpeg,,NULL,,"Wash asparagus spears, chop off ends, and place on baking sheet, preferably stone. Add lemon essential oil to olive oil and mix well. Drizzle over asparagus spears, place asparagus on pan, rub in oil until pan and spears are evenly coated. Salt and pepper to taste. Broil on high for 5-6 minutes on the middle oven rack. Sprinkle cheese evenly over spears and broil 1-2 minutes longer till cheese is melted. Serve.",0,0,0,"Lave tallos de espárragos, corte los extremos y colóquelos en una bandeja para hornear, preferiblemente de cerámica. Agregue aceite esencial de limón al aceite de oliva y mezcle bien. Rocíe sobre los tallos de espárragos, coloque los espárragos en la sartén, frote en aceite hasta que la sartén y los tallos estén cubiertos uniformemente. Añada sal y pimienta al gusto. Ase a fuego alto durante 5 o 6 minutos en la rejilla central del horno. Espolvoree el queso de manera uniforme sobre los tallos y ase por 1 o 2 minutos más hasta que el queso se derrita. Sirva.","Lave as lanças de aspargos, corte as pontas e coloque na assadeira, de preferência em pedra. Adicione óleo essencial de limão no azeite de oliva e misture bem. Regue sobre as lanças de aspargos, coloque os aspargos na assadeira, esfregue em óleo até que a assadeira e as lanças estejam uniformemente revestidas. Sal e pimenta a gosto. Asse em fogo alto de 5-6 minutos na grelha do meio do forno. Salpique queijo uniformemente sobre as lanças e asse 1-2 minutos mais até o queijo derreter. Sirva."
164,2019-01-09 23:18:42,2019-01-09 23:19:37,Sweet & Spicy Yogurt Topping,Aderezo de yogur dulce y picante,Cobertura de iogurte doce e picante,uzMe6MepiHwrxn4dqG3fGpbAWCLJCn2bBIyEwakL.jpeg,,NULL,,Mix together and serve over prepared carrots (see Carrots with Sweet & Spicy Yogurt recipe).,0,0,0,Mezcle y sirva sobre las zanahorias preparadas (consulte la receta Zanahorias con yogur dulce y picante).,Misture tudo e sirva sobre as cenouras preparadas (ver a receita Cenouras com iogurte doce e picante).
165,2019-01-09 23:26:05,2019-01-09 23:38:19,Tropical Green Smoothie,Licuado verde tropical,Smoothie verde tropical,BF2QkXFiNzSPcE3hkmtsFsnqxMVAdrxpGJFfo6SJ.jpeg,,NULL,,Blend together and serve.,0,0,0,Mezcle y sirva de inmediato.,Misture tudo e sirva.
166,2019-01-09 23:30:19,2019-01-09 23:38:46,Berry Banana Smoothie,Licuado de plátano y bayas,Smoothie de banana e frutas vermelhas,itBRgnmJ8LH34Od1gblgiCFjFB7Z7xNvfitjfclc.jpeg,,NULL,,Blend together and serve immediately.,0,0,0,Mezcle y sirva de inmediato.,Misture e sirva imediatamente.
167,2019-01-09 23:34:23,2019-01-09 23:37:37,Apple & Green Smoothie,Licuado verde con manzana,Smoothie verde e de maçã,sIC6t0N5P2Sm2Z3QYmCHcYSlnR7wDwGjLu4fxmQG.jpeg,,NULL,,Blend together and serve immediately.,0,0,0,Mezcle y sirva de inmediato.,Misture e sirva imediatamente.
168,2019-01-09 23:44:55,2019-01-09 23:46:11,Spiced Roasted Almonds,Almendras tostadas especiadas,Amêndoas torradas e picantes,Aw2BrCk1a5QwwUdu3UjIw87OOUHINBYPsju9pvMG.jpeg,,NULL,,"Put roasted almonds in a zip-lock baggie or container with a lid. Add a couple drops of your essential oil preference – suggestions include OnGuard, cassia, cinnamon, or black pepper together with lime. Seal the container; shake well, and let sit to allow flavor to permeate the almonds.",0,0,0,"Coloque las almendras tostadas en una bolsa con cierre zip o un recipiente con tapa. Agregue un par de gotas de aceite esencial de su preferencia: las sugerencias incluyen OnGuard, casia, canela o pimienta negra junto con la lima. Selle el recipiente, agite bien y deje reposar para que el sabor penetre las almendras.","Coloque as amêndoas torradas em um saco zip-lock ou recipiente com tampa. Adicione algumas gotas de seu óleo essencial preferido - sugestões incluem OnGuard, Cássia, canela ou pimenta preta junto com limão. Vede o recipiente, agite bem e deixe descansar para que o sabor penetre as amêndoas."
