id,created_at,updated_at,name,Spanish name,Portuguese name,image_url,color,short_description,is_featured,sort_order,ailment_type
1189,2019-03-15 09:52:23,2019-03-21 23:02:34,Hemorrhoids,Hemorroides,Hemorroidas,NULL,,NULL,0,540,1
1190,2019-03-15 09:52:24,2019-03-15 09:52:24,Hemorrhoids,Hemorroides,Hemorroidas,NULL,,NULL,0,541,1
1191,2019-03-15 09:52:24,2019-03-15 15:29:27,"Hernia, Incision","Hernia, incisional","Hérnia, Incisional",NULL,,NULL,0,542,1
1192,2019-03-15 09:52:24,2019-03-15 15:29:27,"Hernia, Inguinal","Hernia, inguinal","Hérnia, Inguinal",NULL,,NULL,0,543,1
1193,2019-03-15 09:52:24,2019-03-15 15:29:27,"Hesitancy, Urine Flow","Vacilación, flujo de orina","Hesitância, fluxo de urina",NULL,,NULL,0,544,1
1194,2019-03-15 09:52:24,2019-03-15 15:29:27,Hiatal Hernia,Hernia hiatal,Hérnia de hiato,NULL,,NULL,0,545,1
1195,2019-03-15 09:52:24,2019-03-21 23:03:55,Hiccups,Hipo,Soluços,NULL,,NULL,0,546,1
1196,2019-03-15 09:52:24,2019-03-15 15:29:27,High Blood Pressure (Due To The Circulation Of Excessive Insulin),Presión arterial alta (debido a la circulación de insulina en exceso),Hipertensão Arterial (Devido à Circulação de Insulina Excessiva),NULL,,NULL,0,547,1
1197,2019-03-15 09:52:24,2019-03-15 09:52:24,Hives,Urticaria,Urticária,NULL,,NULL,0,548,1
1198,2019-03-15 09:52:24,2019-03-15 09:52:25,Hookworms,Anquilostomas,Ancilostomídeos,NULL,,NULL,0,549,1
1199,2019-03-15 09:52:25,2019-03-15 09:52:25,Hopeless,Desesperanza,Sem esperanças,NULL,,NULL,0,550,1
1200,2019-03-15 09:52:25,2019-03-15 15:29:27,Hormone Imbalance,Desequilibro hormonal,Desequilíbrio hormonal,NULL,,NULL,0,551,1
1201,2019-03-15 09:52:25,2019-03-15 15:29:27,Hormone Imbalances,Desequilibrios hormonales,Desequilíbrios hormonais,NULL,,NULL,0,552,1
1202,2019-03-15 09:52:25,2019-03-15 15:29:27,"Hormones, Imbalanced","Homonas, desequilibradas","Hormônios, Desequilibrados",NULL,,NULL,0,553,1
1203,2019-03-15 09:52:25,2019-03-15 15:29:27,"Hormones, Imbalanced (General)","Hormonas, desequilibradas (general)","Hormônios, Desequilibrados (Geral)",NULL,,NULL,0,554,1
1204,2019-03-15 09:52:25,2019-03-15 09:52:25,Humiliated,Humillado,Humilhado,NULL,,NULL,0,555,1
1205,2019-03-15 09:52:25,2019-03-15 15:29:27,Hunger Pains,Dolores por hambre,Dores de fome,NULL,,NULL,0,556,1
1206,2019-03-15 09:52:25,2019-03-15 15:29:27,Hunger Pains,Dolores por hambre,Dores de fome,NULL,,NULL,0,557,1
1207,2019-03-15 09:52:25,2019-03-15 15:29:27,Hunger Pains,Dolores por hambre,Dores de fome,NULL,,NULL,0,558,1
1208,2019-03-15 09:52:25,2019-03-15 15:29:27,Hunger/Excessive Hunger,Hambre/hambre en exceso,Fome/Fome Excessiva,NULL,,NULL,0,559,1
1209,2019-03-15 09:52:25,2019-03-15 15:29:27,Huntington's Disease,Enfermedad de  Huntington,Doença de Huntington,NULL,,NULL,0,560,1
1210,2019-03-15 09:52:25,2019-03-15 15:29:27,Hyperactive/Restlessness/Wound Up,Hiperactividad/intranquilidad/preocupación,Hiperativo/Inquieto/Tenso,NULL,,NULL,0,561,1
1211,2019-03-15 09:52:25,2019-03-15 15:29:27,Hyperactivity/Restlessness/Wound Up,Hiperactividad/intranquilidad/preocupación,Hiperatividade/Inquietação/Tensão,NULL,,NULL,0,562,1
1212,2019-03-15 09:52:25,2019-03-15 09:52:25,Hypersensitive,Hipersensibilidad,Hipersensibilidade,NULL,,NULL,0,563,1
1213,2019-03-15 09:52:25,2019-03-15 09:52:26,Hyperthyroid,Hipertiroidismo,Hipertireoidismo,NULL,,NULL,0,564,1
1214,2019-03-15 09:52:26,2019-03-15 09:52:26,Hypothyroid,Hipotiroidismo,Hipotireoidismo,NULL,,NULL,0,565,1
1215,2019-03-15 09:52:26,2019-03-15 15:29:27,Illness Prevention,Prevención de enfermedades,Prevenção de Doenças,NULL,,NULL,0,566,1
1216,2019-03-15 09:52:26,2019-03-15 15:29:27,Illness Recovery,Recuperación de enfermedades,Recuperação de Doenças,NULL,,NULL,0,567,1
1217,2019-03-15 09:52:26,2019-03-15 15:29:27,"Illness, Stress Related","Enfermedad, relacionada con el estrés","Doença, Relacionada ao Estresse",NULL,,NULL,0,568,1
1218,2019-03-15 09:52:26,2019-03-15 15:29:27,Illness/Chronic Illness,Enfermedad/enfermedad crónica,Doença/Doença Crônica,NULL,,NULL,0,569,1
1219,2019-03-15 09:52:26,2019-03-15 15:29:27,Illness/Infection,Enfermedad/infección,Doença/Infecção,NULL,,NULL,0,570,1
1220,2019-03-15 09:52:26,2019-03-15 15:29:27,Immune System Boost,Refuerzo del sistema inmunitario,Fortalecimento do sistema imunológico,NULL,,NULL,0,571,1
1221,2019-03-15 09:52:26,2019-03-15 15:29:27,"Immune System, Overactive","Sistema inmunitario, hiperactivo","Sistema Imunológico, Superativo",NULL,,NULL,0,572,1
1222,2019-03-15 09:52:26,2019-03-15 15:29:27,"Immune, Weakness","Sistema inmunitario, debilidad","Imunidade, fraqueza",NULL,,NULL,0,573,1
1223,2019-03-15 09:52:26,2019-03-15 15:29:27,"Impaired Gait, Posture, And Balance","Marcha, postura y equilibrio deteriorados","Marcha, postura e equilíbrio prejudicados",NULL,,NULL,0,574,1
1224,2019-03-15 09:52:27,2019-03-15 09:52:27,Impatience,Impaciencia,Impaciência,NULL,,NULL,0,575,1
1225,2019-03-15 09:52:27,2019-03-15 09:52:27,Impatient,Impaciencia,Impaciente,NULL,,NULL,0,576,1
1226,2019-03-15 09:52:27,2019-03-15 09:52:27,Impatient,Impaciencia,Impaciente,NULL,,NULL,0,577,1
1227,2019-03-15 09:52:27,2019-03-15 15:29:27,"Impotence, Erectile Dysfunction","Impotencia, disfunción eréctil","Impotência, Disfunção Erétil",NULL,,NULL,0,578,1
1228,2019-03-15 09:52:27,2019-03-15 15:29:27,Impulsive/Acting Without Thinking,Impulsivo/actuar sin pensar,Impulsivo/Agindo sem pensar,NULL,,NULL,0,579,1
1229,2019-03-15 09:52:27,2019-03-15 15:29:27,Inability To Lose Weight,Incapacidad de perder peso,Incapacidade de perder peso,NULL,,NULL,0,580,1
1230,2019-03-15 09:52:27,2019-03-15 15:29:27,"Incontinence, Emotional (Repression Of Emotions) ","Incontinencia, emocional (represión de emociones)","Incontinência, Emocional (Repressão das Emoções)",NULL,,NULL,0,581,1
1231,2019-03-15 09:52:28,2019-03-15 15:29:27,"Increase Awareness, Lift Mood","Mayor conciencia, ánimo elevado","Aumentar a consciência, elevar o humor",NULL,,NULL,0,582,1
1232,2019-03-15 09:52:28,2019-03-15 15:29:27,Increased Sensitivity To Sound,Mayor sensibilidad a los sonidos,Maior sensibilidade ao som,NULL,,NULL,0,583,1
1233,2019-03-15 09:52:28,2019-03-15 09:52:28,Indecisive,Indeciso,Indeciso,NULL,,NULL,0,584,1
1234,2019-03-15 09:52:28,2019-03-15 15:29:27,"Indigestion, Nervous ","Indigestión, nerviosa","Indigestão, Nervosa",NULL,,NULL,0,585,1
1235,2019-03-15 09:52:28,2019-03-15 09:52:28,Infection,Infección,Infecção,NULL,,NULL,0,586,1
1236,2019-03-15 09:52:28,2019-03-15 09:52:28,Infection,Infección,Infecção,NULL,,NULL,0,587,1
1237,2019-03-15 09:52:28,2019-03-22 16:17:57,Skin Infection,Infección de la piel,Infecção de pele,NULL,,NULL,0,588,1
1238,2019-03-15 09:52:28,2019-03-22 16:18:15,Respiratory Infection,Infección respiratoria,Infecção respiratória,NULL,,NULL,0,589,1
1239,2019-03-15 09:52:28,2019-03-15 09:52:29,Infections,Infecciones,Infecções,NULL,,NULL,0,590,1
1240,2019-03-15 09:52:29,2019-03-15 15:29:27,"Infections, Bladder","Infecciones, vejiga","Infecções, Bexiga",NULL,,NULL,0,591,1
1241,2019-03-15 09:52:29,2019-03-15 15:29:27,"Infections, Kidney","Infecciones, riñón","Infecções, Rim",NULL,,NULL,0,592,1
1242,2019-03-15 09:52:29,2019-03-15 15:29:27,"Infections, Skin/Vaginal","Infecciones, piel/vaginal","Infecções, Cutâneas/Vaginais",NULL,,NULL,0,593,1
1243,2019-03-15 09:52:29,2019-03-15 15:29:27,"Infections, Urinary","Infecciones, urinarias",Infecções Urinárias,NULL,,NULL,0,594,1
1244,2019-03-15 09:52:29,2019-03-15 15:29:27,Infectious Diseases,Enfermedades infecciosas,Doenças infecciosas,NULL,,NULL,0,595,1
1245,2019-03-15 09:52:29,2019-03-15 15:29:27,Inflamed/Deteriorating/Disc,Inflamado/deteriorado/disc.,Inflamado/Deteriorando/Disco,NULL,,NULL,0,596,1
1246,2019-03-15 09:52:30,2019-03-15 09:52:30,Inflammation,Inflamación,Inflamação,NULL,,NULL,0,597,1
1247,2019-03-15 09:52:30,2019-03-15 09:52:30,Inflammation,Inflamación,Inflamação,NULL,,NULL,0,598,1
1248,2019-03-15 09:52:30,2019-03-15 09:52:30,Inflammation,Inflamación,Inflamação,NULL,,NULL,0,599,1
1249,2019-03-15 09:52:30,2019-03-15 09:52:30,Inflammation,Inflamación,Inflamação,NULL,,NULL,0,600,1
1250,2019-03-15 09:52:31,2019-03-15 15:29:27,"Inflammation, Acute (With Swelling, Redness Or Pain)","Inflamación, aguda (con hinchazón, enrojecimiento o dolor)","Inflamação, Aguda (Com Inchaço, Vermelhidão ou Dor)",NULL,,NULL,0,601,1
1251,2019-03-15 09:52:31,2019-03-15 15:29:27,"Inflammation, Chronic","Inflamación, crónica","Inflamação, Crônica",NULL,,NULL,0,602,1
1252,2019-03-15 09:52:31,2019-03-15 15:29:27,"Inflammation, Gut/Intestinal ","Inflamación, intestinal","Inflamação, intestinal",NULL,,NULL,0,603,1
1253,2019-03-15 09:52:31,2019-03-15 15:29:27,"Inflammation, Joints","Inflamación, articulaciones","Inflamação, Articulações",NULL,,NULL,0,604,1
1254,2019-03-15 09:52:31,2019-03-15 15:29:27,"Inflammation, Skin","Inflamación, piel","Inflamação, pele",NULL,,NULL,0,605,1
1255,2019-03-15 09:52:31,2019-03-22 16:18:33,Inflammation/Redness (Skin),Inflamación/Enrojecimiento (piel),Inflamação/Vermelhidão (Pele),NULL,,NULL,0,606,1
1256,2019-03-15 09:52:31,2019-03-22 16:18:50,Muscle Injury,Lesión muscular,Lesão muscular,NULL,,NULL,0,607,1
1257,2019-03-15 09:52:31,2019-03-15 09:52:32,Injury,Lesión,Lesão,NULL,,NULL,0,608,1
1258,2019-03-15 09:52:32,2019-03-15 15:29:27,Insect Bite,Picadura de insectos,Picada de inseto,NULL,,NULL,0,609,1
1259,2019-03-15 09:52:32,2019-03-15 15:29:27,Insecure/Feeling Unsafe Or Vulnerable,Inseguridad/sensación de inseguridad o vulnerabilidad,Inseguro/Sentindo-se Inseguro ou Vulnerável,NULL,,NULL,0,610,1
1260,2019-03-15 09:52:32,2019-03-15 09:52:32,Insomnia,Insomnio,Insônia,NULL,,NULL,0,611,1
1261,2019-03-15 09:52:32,2019-03-15 15:29:27,"Insomnia, Nervous Tension ","Insomnio, tensión nerviosa","Insônia, Tensão nervosa",NULL,,NULL,0,612,1
1262,2019-03-15 09:52:32,2019-03-15 15:29:27,Insulin Resistance Or Poor Response To,Resistencia a la insulina o mala respuesta a,Resistência à insulina ou má resposta à,NULL,,NULL,0,613,1
1263,2019-03-15 09:52:33,2019-03-15 15:29:27,"Insulin, Excessive","Insulina, excesiva","Insulina, Excessiva",NULL,,NULL,0,614,1
1264,2019-03-15 09:52:33,2019-03-15 15:29:27,"Insulin, Insufficient ","Insulina, insuficiente","Insulina, Insuficiente",NULL,,NULL,0,615,1
1265,2019-03-15 09:52:33,2019-03-15 15:29:27,Intense Fear Of Gaining Weight,Miedo intenso de ganar peso,Medo Intenso de Ganhar Peso,NULL,,NULL,0,616,1
1266,2019-03-15 09:52:33,2019-03-15 15:29:27,Interferences In Normal Sleep Schedule,Interferencias en el cronograma de sueño normal,Interferências no horário normal do sono,NULL,,NULL,0,617,1
1267,2019-03-15 09:52:33,2019-03-15 15:29:27,"Intestinal Flora, Restore","Flora intestinal, recuperación","Flora Intestinal, Restauração",NULL,,NULL,0,618,1
1268,2019-03-15 09:52:33,2019-03-15 15:29:27,Intestinal Lining/Malabsorption,Recubrimiento intestinal/malabsorción,Revestimento Intestinal/Má absorção,NULL,,NULL,0,619,1
1269,2019-03-15 09:52:33,2019-03-15 15:29:27,Intestinal Parasites,Parásitos intestinales,Parasitas Intestinais,NULL,,NULL,0,620,1
1270,2019-03-15 09:52:33,2019-03-15 15:29:27,"Intestinal Peristalsis, Lack Of/Spastic","Peristalsis intestinal, falta de/espástica","Peristaltismo intestinal, falta de/espástica",NULL,,NULL,0,621,1
1271,2019-03-15 09:52:33,2019-03-15 15:29:27,Involuntary Muscle Contractions,Contracciones musculares involuntarias,Contrações musculares involuntárias,NULL,,NULL,0,622,1
1272,2019-03-15 09:52:33,2019-03-15 09:52:33,Irrational,Irracional,Irracional,NULL,,NULL,0,623,1
1273,2019-03-15 09:52:33,2019-03-15 15:29:27,Irregular Heartbeat (Arrhythmia),Latidos irregulares (arritmia),Batimento cardíaco irregular (Arritmia),NULL,,NULL,0,624,1
1274,2019-03-15 09:52:33,2019-03-15 09:52:33,Irresponsible,Irresponsable,Irresponsável,NULL,,NULL,0,625,1
1275,2019-03-15 09:52:33,2019-03-15 09:52:33,Irritability,Irritabilidad,Irritabilidade,NULL,,NULL,0,626,1
1276,2019-03-15 09:52:33,2019-03-15 09:52:33,Irritability,Irritabilidad,Irritabilidade,NULL,,NULL,0,627,1
1277,2019-03-15 09:52:33,2019-03-15 09:52:33,Irritable,Irritable,Irritável,NULL,,NULL,0,628,1
1278,2019-03-15 09:52:33,2019-03-15 15:29:27,Irritable/Agitated,Irritable/perturbado,Irritável/Agitado,NULL,,NULL,0,629,1
1279,2019-03-15 09:52:33,2019-03-22 16:19:09,Itching Skin,Piel con comezón,Comichão na pele,NULL,,NULL,0,630,1
1280,2019-03-15 09:52:34,2019-03-15 15:29:27,"Itching, Excessive","Comezón, excesivo","Comichão, Excessivo",NULL,,NULL,0,631,1
1281,2019-03-15 09:52:34,2019-03-15 15:29:27,"Itching/Urge To Scratch, Burning","Comezón/necesidad de rascarse, ardor","Comichão/vontade de coçar, Queimação",NULL,,NULL,0,632,1
1282,2019-03-15 09:52:34,2019-03-31 03:58:41,Itchy Eyes,Ojos con picor,Coceira nos olhos,NULL,,NULL,0,633,1
1283,2019-03-15 09:52:34,2019-03-15 15:29:27,Itchy Eyes/Mouth/Throat,Ojos/boca/garganta con picor,Coceira nos Olhos/Boca/Garganta,NULL,,NULL,0,634,1
1284,2019-03-15 09:52:34,2019-03-15 09:52:34,Jaundice,Ictericia,Icterícia,NULL,,NULL,0,635,1
1285,2019-03-15 09:52:34,2019-03-15 15:29:27,Jaundice/Excess Bilirubin,Ictericia/bilirrubina en exceso,Icterícia/Excesso de bilirrubina,NULL,,NULL,0,636,1
1286,2019-03-15 09:52:34,2019-03-15 09:52:34,Jealous,Celoso,Ciumento,NULL,,NULL,0,637,1
1287,2019-03-15 09:52:34,2019-03-15 15:29:27,Jet Lag,Jet lag (descompensación horaria),Jet Lag,NULL,,NULL,0,638,1
1288,2019-03-15 09:52:34,2019-03-15 15:29:27,"Jet Lag, Can't Go To Sleep ","Jet lag (descompensación horaria), no poder irse a dormir","Jet Lag, Não consiguir dormir",NULL,,NULL,0,639,1
1289,2019-03-15 09:52:34,2019-03-15 15:29:27,"Jet Lag, Overly Tired","Jet lag (descompensación horaria), extremadamente cansado","Jet Lag, Excessivamente cansado",NULL,,NULL,0,640,1
1290,2019-03-15 09:52:35,2019-03-15 15:29:27,Jock Itch,Tiña inguinal,Micose na Virilha,NULL,,NULL,0,641,1
1291,2019-03-15 09:52:35,2019-03-15 15:29:27,Joint Pain,Dolor articular,Dor nas articulações,NULL,,NULL,0,642,1
1292,2019-03-15 09:52:35,2019-03-15 15:29:27,Joint Pain,Dolor articular,Dor nas articulações,NULL,,NULL,0,643,1
1293,2019-03-15 09:52:35,2019-03-15 15:29:27,"Joint, Clicking ","Articulación, chasquido","Articulação, Estalando",NULL,,NULL,0,644,1
1294,2019-03-15 09:52:35,2019-03-15 15:29:27,"Joint, Grinding Sensation","Articulación, sensación de rozamiento","Articulação, Sensação de ranger",NULL,,NULL,0,645,1
1295,2019-03-15 09:52:35,2019-03-15 15:29:27,"Joint, Inflammation","Articulación, inflamación","Articulação, Inflamação",NULL,,NULL,0,646,1
1296,2019-03-15 09:52:35,2019-03-15 15:29:27,"Joint, Inflammation/Stiffness","Articulación, inflamación/rigidez","Articulação, Inflamação/Rigidez",NULL,,NULL,0,647,1
1297,2019-03-15 09:52:35,2019-03-15 15:29:27,"Joint, Locking","Articulación, bloqueo","Articulação, Travando",NULL,,NULL,0,648,1
1298,2019-03-15 09:52:36,2019-03-15 15:29:27,"Joint, Pain/Stiffness","Articulación, dolor/rigidez","Articulação, Dor/rigidez",NULL,,NULL,0,649,1
1299,2019-03-15 09:52:36,2019-03-15 15:29:27,"Joint, Swollen/Warm/Red/Tender ","Articulación, inflamación/caliente/roja/sensible","Articulado, inchado/quente/vermelho/sensível",NULL,,NULL,0,650,1
1300,2019-03-15 09:52:36,2019-03-15 09:52:36,Joints,Articulaciones,Articulações,NULL,,NULL,0,651,1
1301,2019-03-15 09:52:36,2019-03-15 15:29:27,Ketones In Urine,Cetonas en orina,Cetonas na urina,NULL,,NULL,0,652,1
1302,2019-03-15 09:52:36,2019-03-15 15:29:27,"Kidney, Circulation","Riñón, circulación","Rim, Circulação",NULL,,NULL,0,653,1
1303,2019-03-15 09:52:36,2019-03-15 15:29:27,"Kidney, Toxic","Riñón, tóxico","Rim, Tóxico",NULL,,NULL,0,654,1
1304,2019-03-15 09:52:36,2019-03-15 15:29:27,"Kidney, Weak","Riñón, débil","Rim, Fraco",NULL,,NULL,0,655,1
1305,2019-03-15 09:52:36,2019-03-15 15:29:27,Kidney/Urinary Issues,Problemas renales/urinarios,Problemas renais/urinários,NULL,,NULL,0,656,1
1306,2019-03-15 09:52:36,2019-03-15 15:29:27,Kidney/Urinary Toxicity,Toxicidad renal/urinaria,Rim/Toxicidade Urinária,NULL,,NULL,0,657,1
1307,2019-03-15 09:52:37,2019-03-15 15:29:27,"Labor Pains, Management/Lower Back/Support Circulation","Dolores de parto, manejo/espalda baja/circulación de respaldo","Dores de Parto, Gerenciamento Lombar/Auxiliar a circulação",NULL,,NULL,0,658,1
1308,2019-03-15 09:52:37,2019-03-15 15:29:27,"Labor, Preterm/Cramping ","Parto, prematuro/contracciones","Trabalho de parto, Prematuro/Contrações",NULL,,NULL,0,659,1
1309,2019-03-15 09:52:37,2019-03-31 03:59:26,Labored Breathing,Respiración de parto,Respirarção Difícil,NULL,,NULL,0,660,1
1310,2019-03-15 09:52:37,2019-03-15 15:29:27,Lack Of Concentration Or Focus,Falta de concentración o atención,Falta de concentração ou foco,NULL,,NULL,0,661,1
1311,2019-03-15 09:52:37,2019-03-15 15:29:27,Lack Of Confidence,Falta de confianza,Falta de confiança,NULL,,NULL,0,662,1
1312,2019-03-15 09:52:37,2019-03-15 15:29:27,Lack Of Nitric Oxide,Falta de óxido nítrico,A falta de óxido nítrico,NULL,,NULL,0,663,1
1313,2019-03-15 09:52:37,2019-03-15 15:29:27,Lactic Acid Buildup,Acumulación de ácido láctico,Acumulação de ácido láctico,NULL,,NULL,0,664,1
1314,2019-03-15 09:52:37,2019-03-15 15:29:27,Lactose Issues,Problemas de lactosa,Problemas com lactose,NULL,,NULL,0,665,1
1315,2019-03-15 09:52:37,2019-03-15 15:29:27,Large Intestines/Colon/Rectum,Intestino grueso/colon/recto,Intestinos/Cólon/Reto Largos,NULL,,NULL,0,666,1
1316,2019-03-15 09:52:38,2019-03-15 15:29:27,Learning Difficulties,Dificultades de aprendizaje,Dificuldades de aprendizagem,NULL,,NULL,0,667,1
1317,2019-03-15 09:52:38,2019-03-15 15:29:27,"Left Brain, Lack Of Activity","Cerebro izquierdo, falta de actividad","Lado Esquerdo Cérebro, Falta de Atividade",NULL,,NULL,0,668,1
1318,2019-03-15 09:52:38,2019-03-15 15:29:27,Leg Aches/Growing Pains,Dolores en la pierna/dolores en aumento,Dores nas pernas/Dores de crescimento,NULL,,NULL,0,669,1
1319,2019-03-15 09:52:38,2019-03-15 15:29:27,Leg Cramps,Calambres en las piernas,Cãibras nas Pernas,NULL,,NULL,0,670,1
1320,2019-03-15 09:52:38,2019-03-15 09:52:38,Leprosy,Lepra,Lepra,NULL,,NULL,0,671,1
1321,2019-03-15 09:52:38,2019-03-15 15:29:27,Lethargy/Lack Of Motivation,Letargia/falta de motivación,Letargia/Falta de motivação,NULL,,NULL,0,672,1
1322,2019-03-15 09:52:38,2019-03-15 09:52:38,Lice,Piojos,Piolhos,NULL,,NULL,0,673,1
1323,2019-03-15 09:52:38,2019-03-15 09:52:38,Lice,Piojos,Piolhos,NULL,,NULL,0,674,1
1324,2019-03-15 09:52:38,2019-03-15 15:29:27,"Lice, Head ","Piojos, cabeza","Piolhos, cabeça",NULL,,NULL,0,675,1
1325,2019-03-15 09:52:38,2019-03-15 15:29:27,"Lice, Pubic Or Crab ","Piojos, públicos","Piolhos, púbicos ou Chatos",NULL,,NULL,0,676,1
1326,2019-03-15 09:52:38,2019-03-15 15:29:27,Ligament Strain,Distención de ligamentos,Tensão Ligamentar,NULL,,NULL,0,677,1
1327,2019-03-15 09:52:39,2019-03-15 15:29:27,Ligaments/Tendons/Connective Tissue,Ligamentos/tendones/tejido conectivo,Ligamentos/tendões/tecido conjuntivo,NULL,,NULL,0,678,1
1328,2019-03-15 09:52:39,2019-03-15 15:29:27,"Lips, Chapped/Cracked/Dry/Peeling","Labios, agrietados/cuarteados/secos/descamados",Lábios Rachados/Secos/Descascando,NULL,,NULL,0,679,1
1329,2019-03-15 09:52:39,2019-03-15 09:52:39,Liver,Hígado,Fígado,NULL,,NULL,0,680,1
1330,2019-03-15 09:52:39,2019-03-15 09:52:39,Liver,Hígado,Fígado,NULL,,NULL,0,681,1
1331,2019-03-15 09:52:39,2019-03-15 09:52:39,Liver,Hígado,Fígado,NULL,,NULL,0,682,1
1332,2019-03-15 09:52:39,2019-03-15 15:29:27,Liver Congestion,Congestión del hígado,Congestão hepática,NULL,,NULL,0,683,1
1333,2019-03-15 09:52:39,2019-03-15 15:29:27,Liver Headaches/Migraines,Dolores de cabeza/migrañas por causas hepáticas,Dores de cabeça hepáticas/Enxaqueca,NULL,,NULL,0,684,1
1334,2019-03-15 09:52:39,2019-03-15 15:29:27,Liver Toxicity,Toxicidad del hígado,Toxidade no fígado,NULL,,NULL,0,685,1
1335,2019-03-15 09:52:39,2019-03-15 15:29:27,"Liver, Blocked Bile Duct/Obstruction ","Hígado, ducto biliar bloqueado/obstrucción","Fígado, obstrução das vias biliares/obstrução",NULL,,NULL,0,686,1
1336,2019-03-15 09:52:39,2019-03-15 15:29:27,"Liver, Fatty","Hígado, graso","Fígado, Gordura no",NULL,,NULL,0,687,1
1337,2019-03-15 09:52:39,2019-03-15 15:29:27,"Liver, Hepatitis","Hígado, hepatitis","Fígado, Hepatite",NULL,,NULL,0,688,1
1338,2019-03-15 09:52:40,2019-03-15 15:29:27,"Liver, Low Bile Production","Hígado, baja producción de bilis","Fígado, Baixa produção de bílis",NULL,,NULL,0,689,1
1339,2019-03-15 09:52:40,2019-03-15 15:29:27,"Liver, Overloaded/Sluggish/Toxic","Hígado, sobrecargado/perezoso/tóxico","Fígado, Sobrecarregado/Lento/Tóxico",NULL,,NULL,0,690,1
1340,2019-03-15 09:52:40,2019-03-15 15:29:27,"Liver, Scarring","Hígado, cicatrización","Fígado, Cicatrização",NULL,,NULL,0,691,1
1341,2019-03-15 09:52:40,2019-03-15 15:29:27,"Liver, Toxic Load","Hígado, carga tóxica","Fígado, acumulo tóxico",NULL,,NULL,0,692,1
1342,2019-03-15 09:52:40,2019-03-15 15:29:27,"Liver, Weak","Hígado, débil","Fígado, Fraco",NULL,,NULL,0,693,1
1343,2019-03-15 09:52:40,2019-03-15 09:52:40,Loneliness,Soledad,Solidão,NULL,,NULL,0,694,1
1344,2019-03-15 09:52:40,2019-03-22 16:19:31,Hair Loss,Pérdida de cabello,Perda de cabelo,NULL,,NULL,0,695,1
1345,2019-03-15 09:52:40,2019-03-15 15:29:27,Low Blood Pressure,Presión arterial baja,Pressão arterial baixa,NULL,,NULL,0,696,1
1346,2019-03-15 09:52:40,2019-03-15 15:29:27,Low Libido,Líbido baja,Libido baixa,NULL,,NULL,0,697,1
1347,2019-03-15 09:52:40,2019-03-15 15:29:27,Low Self-Esteem/Self-Worth,Autoestima baja,Baixa auto-estima/Valor próprio,NULL,,NULL,0,698,1
1348,2019-03-15 09:52:41,2019-03-15 15:29:27,Low Sex Drive,Deseo sexual bajo,Impulso sexual baixo,NULL,,NULL,0,699,1
1349,2019-03-15 09:52:41,2019-03-15 15:29:27,Low-Force/Volume Urine Stream,Chorro urinario sin fuerza/con bajo volumen,Fluxo de urina de baixa força/volume,NULL,,NULL,0,700,1
1350,2019-03-15 09:52:41,2019-03-15 15:29:27,Lower Back Pain,Dolor en la espalda baja,Dor lombar,NULL,,NULL,0,701,1
1351,2019-03-15 09:52:41,2019-03-15 09:52:41,Lung,Pulmón,Pulmão,NULL,,NULL,0,702,1
1352,2019-03-15 09:52:41,2019-03-15 15:29:27,Lung/Respiratory Toxicity,Toxicidad pulmonar/respiratoria,Toxicidade pulmonar/respiratória,NULL,,NULL,0,703,1
1353,2019-03-15 09:52:41,2019-03-15 15:29:27,"Lymph, Congestion/Stagnation","Linfa, congestión/estancamiento","Linfa, Congestão/Estagnação",NULL,,NULL,0,704,1
1354,2019-03-15 09:52:42,2019-03-15 15:29:27,Lymphatic System/Lymph/Nodes,Sistema linfático/linfa/nódulos,Sistema Linfático/Linfonodos/Nódulos,NULL,,NULL,0,705,1
1355,2019-03-15 09:52:42,2019-03-15 15:29:27,Lymphatic Toxicity,Toxicidad linfática,Toxicidade Linfática,NULL,,NULL,0,706,1
1356,2019-03-15 09:52:42,2019-03-15 15:29:27,"Lymphatic, Congestion ",Congestión linfática,"Linfática, Congestão",NULL,,NULL,0,707,1
1357,2019-03-15 09:52:42,2019-03-15 09:52:42,Malaria,Malaria,Malária,NULL,,NULL,0,708,1
1358,2019-03-15 09:52:42,2019-03-15 15:29:27,Mammary Gland Support,Soporte de la glándula mamaria,Suporte para glândula mamária,NULL,,NULL,0,709,1
1359,2019-03-15 09:52:42,2019-03-15 09:52:42,Melancholy,Melancolía,Melancolia,NULL,,NULL,0,710,1
1360,2019-03-15 09:52:42,2019-03-15 15:29:27,"Melatonin Levels Low, Irregular Sleep Cycles (Rem) ","Niveles bajos de melatonina, ciclos irregulares del sueño (Rem)","Níveis de melatonina baixos, Ciclos irregulares do sono (Rem)",NULL,,NULL,0,711,1
1361,2019-03-15 09:52:43,2019-03-15 15:29:27,Memory Loss,Pérdida de memoria,Perda de memória,NULL,,NULL,0,712,1
1362,2019-03-15 09:52:43,2019-03-15 15:29:27,"Memory, Loss Of Short Term","Memoria, pérdida de la memoria a corto plazo","Memória, perda de curto prazo",NULL,,NULL,0,713,1
1363,2019-03-15 09:52:43,2019-03-15 15:29:27,"Memory, Poor","Memoria, mala","Memória, fraca",NULL,,NULL,0,714,1
